id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
PDE4B	10	0.59249	0.5932	0.992996	733	0	7.7135	0.081939	0.33911	0.951861	394	10	7.7135
DR1	10	0.59321	0.59389	0.992996	734	0	7.2462	0.36841	0.82308	0.99982	927	10	7.2462
FASN	10	0.59356	0.59421	0.992996	735	0	5.9853	0.40644	0.85527	0.99982	968	10	5.9853
CTRL0045	1	0.59409	0.59611	0.992996	736	0	7.4317	0.40591	0.40595	0.951861	967	1	7.4317
NCOA2	10	0.59606	0.5967	0.992996	737	0	8.0271	0.046238	0.22004	0.909795	255	10	8.0271
FN1	10	0.59641	0.59702	0.992996	738	0	7.3734	0.15145	0.51484	0.983798	586	10	7.3734
CTRL0089	1	0.59803	0.60039	0.992996	739	0	7.6978	0.40197	0.40231	0.951861	964	1	7.6978
KCNE1	10	0.59925	0.59991	0.992996	740	0	7.7772	0.053177	0.24553	0.909795	289	10	7.7772
GABRQ	10	0.60241	0.60288	0.992996	741	0	7.703	0.020302	0.11192	0.879105	137	10	7.703
KCND3	10	0.60416	0.60451	0.992996	742	0	7.0733	0.37123	0.82584	0.99982	929	10	7.0733
GRM5	10	0.60451	0.60494	0.992996	743	0	6.7602	0.0068661	0.043962	0.663185	76	10	6.7602
EHMT1	10	0.6052	0.60556	0.992996	744	0	7.8961	0.050581	0.23597	0.909795	274	10	7.8961
SUPT3H	10	0.6059	0.60629	0.992996	745	0	7.6333	0.031821	0.16268	0.906582	196	10	7.6333
FLT1	10	0.60625	0.60656	0.992996	746	0	8.3347	0.010882	0.065405	0.801049	94	10	8.3347
TAF5L	10	0.60763	0.60796	0.992996	747	0	7.7213	0.080457	0.33437	0.951861	388	10	7.7213
CTRL0079	1	0.60816	0.61086	0.992996	748	0	7.7137	0.39184	0.39234	0.951861	957	1	7.7137
CTRL0068	1	0.60952	0.61226	0.992996	749	0	7.5151	0.39048	0.39093	0.951861	955	1	7.5151
KEAP1	10	0.61039	0.61081	0.992996	750	0	7.967	0.00018541	0.0014767	0.304455	4	10	7.967
LacZ:1763-1782_LacZ_-	1	0.61049	0.61316	0.992996	751	0	7.5188	0.38951	0.39008	0.951861	953	1	7.5188
CKMT1A	10	0.61074	0.61107	0.992996	752	0	6.8422	0.34709	0.80341	0.99982	899	10	6.8422
SETD7	10	0.61108	0.6115	0.992996	753	0	6.2289	0.38892	0.84128	0.99982	952	10	6.2289
IMPDH1	10	0.61245	0.61278	0.992996	754	0	6.356	0.38755	0.84016	0.99982	951	10	6.356
S1PR5	10	0.61314	0.61343	0.992996	755	0	6.6073	0.17806	0.56855	0.99405	643	10	6.6073
CD2	10	0.61416	0.61451	0.992996	756	0	6.9688	0.050407	0.23536	0.909795	273	10	6.9688
CTRL0013	1	0.61483	0.61741	0.992996	757	0	7.7268	0.38517	0.38561	0.951861	949	1	7.7268
TUBA4A	10	0.61484	0.61522	0.992996	758	0	6.9818	0.35956	0.81509	0.99982	915	10	6.9818
EYA1	10	0.6162	0.61644	0.992996	759	0	8.0613	0.0018374	0.013475	0.57793	28	10	8.0613
CACNB4	10	0.6179	0.61808	0.992996	760	0	6.7135	0.18756	0.58637	0.99405	662	10	6.7135
PSMD1	10	0.61925	0.61936	0.992996	761	0	6.8965	0.38075	0.8341	0.99982	945	10	6.8965
KDM5B	10	0.61958	0.61968	0.992996	762	0	7.1215	0.2385	0.67006	0.99982	758	10	7.1215
KCNA10	10	0.61992	0.62009	0.992996	763	0	6.4783	0.38008	0.83342	0.99982	943	10	6.4783
MEAF6	10	0.62059	0.62065	0.992996	764	0	6.7599	0.37941	0.83293	0.99982	942	10	6.7599
AVPR1B	10	0.62126	0.62129	0.992996	765	0	7.6585	0.039563	0.19413	0.909795	236	10	7.6585
CTRL0059	1	0.62222	0.62483	0.992996	766	0	7.5706	0.37778	0.37811	0.951861	938	1	7.5706
PSMB10	10	0.62227	0.62237	0.992996	767	0	7.0117	0.15476	0.52174	0.983798	597	10	7.0117
LacZ:1534-1553_LacZ_+	1	0.62479	0.62754	0.992996	768	0	7.8224	0.37521	0.37551	0.951861	935	1	7.8224
MAOA	10	0.62527	0.62522	0.992996	769	0	6.2839	0.37473	0.82887	0.99982	933	10	6.2839
MAPK1	10	0.62759	0.62765	0.992996	770	0	5.9537	0.37241	0.82688	0.99982	931	10	5.9537
UTY	10	0.62858	0.62851	0.992996	771	0	7.4618	0.13907	0.48772	0.983798	551	10	7.4618
KCNC1	10	0.62956	0.62953	0.992996	772	0	7.794	0.075339	0.3186	0.933896	376	10	7.794
MSL2	10	0.63022	0.63041	0.992996	773	0	8.1206	0.0093887	0.057769	0.759746	86	10	8.1206
NISCH	10	0.63055	0.63067	0.992996	774	0	6.5612	0.36945	0.82412	0.99982	928	10	6.5612
LacZ:1310-1329_LacZ_+	1	0.6321	0.63528	0.992996	775	0	7.6151	0.3679	0.36806	0.951861	926	1	7.6151
KCNC2	10	0.63317	0.63332	0.992996	776	0	7.3814	0.22076	0.6427	0.9966	722	10	7.3814
WHSC1L1	10	0.63479	0.63489	0.992996	777	0	7.3659	0.071343	0.30678	0.926077	368	10	7.3659
LacZ:1535-1554_LacZ_-	1	0.63515	0.63841	0.992996	778	0	7.6243	0.36485	0.36483	0.951861	923	1	7.6243
EDNRB	10	0.63576	0.63577	0.992996	779	0	6.241	0.36424	0.8194	0.99982	922	10	6.241
RUVBL2	10	0.63641	0.63636	0.992996	780	0	5.0399	0.36359	0.81871	0.99982	921	10	5.0399
CDK5RAP1	14	0.63679	0.63832	0.992996	781	0	7.1644	0.059437	0.30535	0.926077	319	14	7.1644
APBB1	10	0.63706	0.63697	0.992996	782	0	7.4639	0.14037	0.49048	0.983798	556	10	7.4639
TPMT	10	0.63802	0.63809	0.992996	783	0	7.1712	0.081611	0.3381	0.951861	392	10	7.1712
CDY1	10	0.63835	0.63845	0.992996	784	0	8.0779	0.0014087	0.010345	0.492193	26	10	8.0779
HMMR	10	0.64027	0.64051	0.992996	785	0	7.3335	0.14559	0.5016	0.983798	569	10	7.3335
LacZ:2216-2235_LacZ_+	1	0.64311	0.64627	0.992996	786	0	7.6594	0.35689	0.35718	0.951861	911	1	7.6594
POLE3	10	0.64314	0.64357	0.992996	787	0	6.818	0.35686	0.81253	0.99982	910	10	6.818
PTGFR	10	0.64378	0.64429	0.992996	788	0	6.0502	0.35622	0.81203	0.99982	908	10	6.0502
ALDH2	10	0.64409	0.64456	0.992996	789	0	7.5853	0.048209	0.22714	0.909795	264	10	7.5853
NAA50	10	0.64505	0.64536	0.992996	790	0	7.4568	0.029935	0.15468	0.901153	190	10	7.4568
P2RY12	10	0.64631	0.64651	0.992996	791	0	7.9293	0.054735	0.25135	0.909795	297	10	7.9293
PTGER4	10	0.64725	0.64763	0.992996	792	0	6.0669	0.35275	0.80894	0.99982	904	10	6.0669
GABRG2	10	0.64757	0.64783	0.992996	793	0	7.3441	0.17275	0.55837	0.9905	635	10	7.3441
CHEK1	10	0.64788	0.64821	0.992996	794	0	5.9948	0.35212	0.80844	0.99982	903	10	5.9948
DIMT1	3	0.64854	0.64747	0.992996	795	0	8.0605	0.22118	0.42397	0.954242	723	3	8.0605
CLOCK	10	0.65039	0.65062	0.992996	796	0	7.2847	0.17148	0.55603	0.9905	632	10	7.2847
KANSL2	10	0.65194	0.65198	0.992996	797	0	7.736	0.12367	0.45236	0.983798	514	10	7.736
AKR1C2	10	0.65225	0.65228	0.992996	798	0	8.0064	0.047999	0.2264	0.909795	263	10	8.0064
SIRT7	10	0.65256	0.65264	0.992996	799	0	7.8201	0.02422	0.13014	0.890077	158	10	7.8201
CARTPT	10	0.65349	0.65357	0.992996	800	0	7.6482	0.09061	0.36532	0.951861	425	10	7.6482
USP16	10	0.6538	0.6538	0.992996	801	0	5.9236	0.3462	0.80243	0.99982	897	10	5.9236
IDE	10	0.6578	0.6581	0.992996	802	0	6.5503	0.3422	0.79845	0.99982	894	10	6.5503
SLC6A2	10	0.65872	0.65889	0.992996	803	0	7.4559	0.067482	0.29441	0.924323	353	10	7.4559
TUBB1	10	0.65903	0.6591	0.992996	804	0	6.322	0.27043	0.7144	0.99982	799	10	6.322
SIN3A	10	0.65994	0.65994	0.992996	805	0	5.5533	0.17254	0.55795	0.9905	633	10	5.5533
LacZ:1253-1272_LacZ_-	1	0.66047	0.66338	0.992996	806	0	7.7272	0.33953	0.3397	0.951861	891	1	7.7272
PTGIR	10	0.66116	0.66117	0.992996	807	0	6.989	0.2513	0.68873	0.99982	767	10	6.989
LacZ:150-169_LacZ_-	1	0.66167	0.6646	0.992996	808	0	7.7318	0.33833	0.33846	0.951861	889	1	7.7318
ITGA2B	10	0.66297	0.66306	0.992996	809	0	6.8712	0.33703	0.79315	0.99982	887	10	6.8712
TRMT44	26	0.66346	0.67398	0.992996	810	1	6.9152	0.33142	0.88383	0.99982	878	26	6.9152
TOP1	10	0.66478	0.66471	0.992996	811	0	6.9672	0.32615	0.78204	0.99982	867	10	6.9672
MMP14	10	0.66538	0.66516	0.992996	812	0	5.3606	0.33462	0.79071	0.99982	883	10	5.3606
HDAC5	10	0.66568	0.66544	0.992996	813	0	7.6286	0.012189	0.072272	0.835523	98	10	7.6286
LacZ:185-204_LacZ_+	1	0.66569	0.66851	0.992996	814	0	7.7516	0.33431	0.33418	0.951861	882	1	7.7516
M6PR	10	0.66598	0.66583	0.992996	815	0	7.4202	0.056809	0.25883	0.909795	304	10	7.4202
ITGB3	10	0.66628	0.66612	0.992996	816	0	7.7415	0.087891	0.35714	0.951861	412	10	7.7415
MMP19	10	0.66747	0.66732	0.992996	817	0	7.5047	0.15183	0.51555	0.983798	588	10	7.5047
UBR2	10	0.66807	0.66791	0.992996	818	0	7.3608	0.203	0.61381	0.99405	691	10	7.3608
RTF1	10	0.66926	0.66911	0.992996	819	0	6.9644	0.33074	0.78662	0.99982	876	10	6.9644
KAT2A	10	0.67044	0.67026	0.992996	820	0	5.6931	0.32956	0.78553	0.99982	873	10	5.6931
TBL1XR1	10	0.67133	0.67109	0.992996	821	0	5.6677	0.32867	0.7848	0.99982	872	10	5.6677
HDAC7	10	0.67192	0.67172	0.992996	822	0	7.0725	0.32808	0.7842	0.99982	870	10	7.0725
TLR7	10	0.67456	0.67432	0.992996	823	0	6.2607	0.32544	0.78124	0.99982	865	10	6.2607
RBM14	10	0.67544	0.67529	0.992996	824	0	7.4235	0.28179	0.72948	0.99982	811	10	7.4235
TRDMT1	12	0.67631	0.67333	0.992996	825	0	8.2338	0.0023938	0.019278	0.590649	34	12	8.2338
SCN2B	10	0.67979	0.67971	0.992996	826	0	5.6077	0.25899	0.69927	0.99982	781	10	5.6077
HCRTR1	10	0.68008	0.67999	0.992996	827	0	7.214	0.064442	0.28404	0.919768	344	10	7.214
HDAC4	10	0.68066	0.68049	0.992996	828	0	7.0554	0.17814	0.56873	0.99405	644	10	7.0554
SQLE	10	0.68094	0.68076	0.992996	829	0	6.4445	0.31906	0.77432	0.99982	864	10	6.4445
CD52	10	0.68123	0.68105	0.992996	830	0	7.6233	0.013813	0.080469	0.839645	104	10	7.6233
IFNAR1	10	0.68152	0.68136	0.992996	831	0	7.437	0.047511	0.22465	0.909795	260	10	7.437
VAMP2	10	0.6818	0.6816	0.992996	832	0	6.9982	0.15252	0.51713	0.983798	592	10	6.9982
MAP2K1	10	0.68209	0.68193	0.992996	833	0	5.9147	0.31791	0.77308	0.99982	863	10	5.9147
CCDC101	10	0.68266	0.68243	0.992996	834	0	7.8284	0.067275	0.2937	0.924323	351	10	7.8284
C14orf169	30	0.68294	0.70057	0.992996	835	1	7.6056	0.020461	0.18365	0.909795	139	30	7.6056
CTRL0058	1	0.68313	0.68502	0.992996	836	0	8.0157	0.31687	0.31675	0.931763	861	1	8.0157
SLC18A1	10	0.68352	0.68328	0.992996	837	0	6.7343	0.20123	0.6105	0.99405	689	10	6.7343
SETMAR	10	0.68466	0.68443	0.992996	838	0	7.2525	0.068928	0.29919	0.926077	359	10	7.2525
TFB1M	24	0.68607	0.68601	0.992996	839	1	6.7198	0.15235	0.64027	0.9966	590	24	6.7198
PGR	10	0.68721	0.68703	0.992996	840	0	7.995	0.040413	0.19738	0.909795	240	10	7.995
IFNGR1	10	0.68777	0.68758	0.992996	841	0	7.3868	0.063718	0.28184	0.918856	341	10	7.3868
CTRL0027	1	0.68971	0.69142	0.992996	842	0	7.8389	0.31029	0.31033	0.926077	855	1	7.8389
GART	10	0.69058	0.69034	0.992996	843	0	6.5592	0.16438	0.54186	0.990077	618	10	6.5592
GLRB	10	0.69086	0.69056	0.992996	844	0	6.9122	0.29206	0.74301	0.99982	831	10	6.9122
luciferase:1140-1159_luciferase_+	1	0.69148	0.69329	0.992996	845	0	7.8473	0.30852	0.30834	0.926077	853	1	7.8473
COMT	10	0.6917	0.69159	0.992996	846	0	6.3925	0.3083	0.76222	0.99982	852	10	6.3925
CTRL0001	1	0.69229	0.69409	0.992996	847	0	8.0456	0.30771	0.3077	0.926077	851	1	8.0456
BAZ1A	10	0.69337	0.6932	0.992996	848	0	8.2143	0.0062707	0.040632	0.650355	69	10	8.2143
CTRL0033	1	0.69413	0.69555	0.992996	849	0	8.0624	0.30587	0.3058	0.926077	848	1	8.0624
ATF2	10	0.69447	0.69423	0.992996	850	0	7.168	0.20314	0.61405	0.99405	692	10	7.168
HDAC1	10	0.6953	0.69523	0.992996	851	0	7.0207	0.22534	0.65028	0.9966	732	10	7.0207
IL2RA	10	0.69585	0.69574	0.992996	852	0	6.2951	0.096388	0.38132	0.951861	445	10	6.2951
PDE4C	10	0.69695	0.69686	0.992996	853	0	6.5654	0.22327	0.64686	0.9966	728	10	6.5654
RPL3	10	0.69914	0.69945	0.992996	854	0	5.9583	0.30086	0.75352	0.99982	843	10	5.9583
BRPF3	10	0.69941	0.69969	0.992996	855	0	6.2451	0.30059	0.7532	0.99982	842	10	6.2451
PCGF2	10	0.70023	0.7004	0.992996	856	0	7.1714	0.26924	0.71286	0.99982	796	10	7.1714
FCER1A	10	0.70185	0.70202	0.992996	857	0	7.2737	0.062834	0.27895	0.91529	337	10	7.2737
MMP3	10	0.70266	0.70281	0.992996	858	0	7.3606	0.013697	0.079956	0.839645	103	10	7.3606
CNR1	10	0.70374	0.70363	0.992996	859	0	7.3201	0.29044	0.74082	0.99982	826	10	7.3201
IL11RA	10	0.70642	0.70606	0.992996	860	0	6.4757	0.030509	0.15706	0.906582	193	10	6.4757
ASXL1	10	0.70722	0.70662	0.992996	861	0	7.1621	0.25802	0.69768	0.99982	780	10	7.1621
ADA	10	0.70802	0.7073	0.992996	862	0	6.6318	0.29198	0.74293	0.99982	830	10	6.6318
TAF1	10	0.70855	0.70782	0.992996	863	0	6.6178	0.29145	0.74227	0.99982	829	10	6.6178
CENPE	10	0.70881	0.70809	0.992996	864	0	7.3351	0.29015	0.74041	0.99982	824	10	7.3351
HTR4	10	0.70934	0.70863	0.992996	865	0	6.6313	0.0010988	0.0081761	0.459721	22	10	6.6313
luciferase:649-668_luciferase_-	1	0.70996	0.71125	0.992996	866	0	8.1077	0.29004	0.29015	0.922663	822	1	8.1077
CYSLTR1	10	0.71066	0.70996	0.992996	867	0	7.9255	0.039165	0.19256	0.909795	233	10	7.9255
TAF12	10	0.71118	0.71051	0.992996	868	0	7.4144	0.088422	0.35873	0.951861	416	10	7.4144
ADRB1	10	0.71197	0.71141	0.992996	869	0	6.6918	0.21019	0.62567	0.995508	705	10	6.6918
LacZ:1885-1904_LacZ_-	1	0.71213	0.71347	0.992996	870	0	7.9243	0.28787	0.28804	0.922663	819	1	7.9243
SLCO2B1	10	0.71223	0.71169	0.992996	871	0	6.5472	0.28777	0.73719	0.99982	818	10	6.5472
DHODH	10	0.7125	0.7119	0.992996	872	0	7.5047	0.17984	0.57183	0.99405	646	10	7.5047
BAP1	10	0.71354	0.71288	0.992996	873	0	6.7065	0.28646	0.7355	0.99982	816	10	6.7065
LacZ:1690-1709_LacZ_+	1	0.71414	0.71563	0.992996	874	0	7.9353	0.28586	0.28591	0.922661	815	1	7.9353
ITGB1	10	0.71871	0.71813	0.992996	875	0	7.2882	0.26021	0.7008	0.99982	783	10	7.2882
THRA	10	0.71948	0.71894	0.992996	876	0	7.2637	0.13511	0.479	0.983798	543	10	7.2637
HTR2A	10	0.72	0.71942	0.992996	877	0	7.4546	0.2366	0.66732	0.99982	754	10	7.4546
TPK1	10	0.72178	0.72114	0.992996	878	0	8.0105	0.015189	0.087296	0.856052	109	10	8.0105
LacZ:1878-1897_LacZ_-	1	0.72515	0.72707	0.992996	879	0	7.9781	0.27485	0.27533	0.909795	807	1	7.9781
SLC12A5	10	0.72607	0.7255	0.992996	880	0	7.7925	0.016279	0.092363	0.862718	116	10	7.7925
ADRA1B	10	0.72632	0.72571	0.992996	881	0	6.7584	0.27368	0.71867	0.99982	805	10	6.7584
SLC25A5	10	0.72732	0.72679	0.992996	882	0	7.7842	0.074891	0.31712	0.931763	375	10	7.7842
LacZ:1480-1499_LacZ_-	1	0.72756	0.72943	0.992996	883	0	8.2308	0.27244	0.27289	0.909795	803	1	8.2308
PRDM13	10	0.72831	0.72779	0.992996	884	0	6.7168	0.14574	0.50186	0.983798	570	10	6.7168
TRMT1L	27	0.72963	0.72939	0.992996	885	1	6.8845	0.18157	0.71203	0.99982	650	27	6.8845
CTRL0038	1	0.73142	0.73309	0.992996	886	0	8.0015	0.26858	0.2689	0.909795	794	1	8.0015
RAMP3	10	0.73153	0.73107	0.992996	887	0	6.9407	0.17547	0.56349	0.9905	639	10	6.9407
ALKBH4	26	0.73371	0.73599	0.992996	888	1	7.6279	0.046411	0.31624	0.931763	256	26	7.6279
BCOR	10	0.73398	0.7336	0.992996	889	0	5.8497	0.26602	0.70857	0.99982	790	10	5.8497
CHRM5	10	0.7352	0.73476	0.992996	890	0	6.5931	0.073578	0.31327	0.931514	372	10	6.5931
ASH1L	10	0.73568	0.73527	0.992996	891	0	7.3535	0.066115	0.28984	0.922663	347	10	7.3535
BAZ1B	10	0.73593	0.7355	0.992996	892	0	7.0996	0.25644	0.69567	0.99982	774	10	7.0996
DPY30	10	0.73882	0.7387	0.992996	893	0	7.5779	0.10977	0.41787	0.954242	491	10	7.5779
KMT2A	10	0.74097	0.74094	0.992996	894	0	5.6939	0.25903	0.69929	0.99982	782	10	5.6939
KDM2A	82	0.74204	0.88154	0.992996	895	3	6.9888	0.053518	0.46363	0.983798	291	82	6.9888
CTRL0036	1	0.74227	0.74431	0.992996	896	0	8.2441	0.25773	0.25763	0.909795	778	1	8.2441
CTRL0047	1	0.74243	0.74449	0.992996	897	0	8.0482	0.25757	0.25738	0.909795	777	1	8.0482
F7	10	0.74264	0.74267	0.992996	898	0	7.3488	0.23798	0.66928	0.99982	756	10	7.3488
PPP3R2	10	0.74311	0.74309	0.992996	899	0	5.9175	0.048333	0.22754	0.909795	265	10	5.9175
CTRL0005	1	0.74492	0.7468	0.992996	900	0	8.0626	0.25508	0.25488	0.909795	773	1	8.0626
PLA2G2A	10	0.74523	0.74531	0.992996	901	0	7.1446	0.067771	0.29528	0.924715	354	10	7.1446
LacZ:1137-1156_LacZ_-	1	0.74661	0.74845	0.992996	902	0	8.0691	0.25339	0.25315	0.909795	772	1	8.0691
AKR1D1	10	0.74687	0.7469	0.992996	903	0	6.4955	0.25313	0.69114	0.99982	771	10	6.4955
KCNA6	10	0.7471	0.74712	0.992996	904	0	5.0182	0.2529	0.69087	0.99982	770	10	5.0182
KCNN4	10	0.74826	0.74836	0.992996	905	0	6.8217	0.25174	0.68938	0.99982	768	10	6.8217
BIRC5	19	0.74869	0.75045	0.992996	906	0	5.3033	0.063058	0.35537	0.951861	338	19	5.3033
PHC1	10	0.75127	0.75139	0.992996	907	0	7.8114	0.10471	0.40434	0.951861	473	10	7.8114
REST	10	0.75241	0.75246	0.992996	908	0	7.2024	0.2058	0.61826	0.99405	695	10	7.2024
ALOX5	10	0.75264	0.75262	0.992996	909	0	6.7113	0.13873	0.4869	0.983798	549	10	6.7113
HMGCR	10	0.7531	0.75312	0.992996	910	0	7.3112	0.10235	0.39771	0.951861	463	10	7.3112
SIRT1	10	0.75355	0.75362	0.992996	911	0	6.1997	0.21543	0.63416	0.995508	715	10	6.1997
ANO1	10	0.75424	0.75428	0.992996	912	0	8.503	0.0045291	0.030411	0.630492	54	10	8.503
KDM1B	10	0.75492	0.75501	0.992996	913	0	7.3491	0.069899	0.30232	0.926077	361	10	7.3491
LacZ:1631-1650_LacZ_-	1	0.75496	0.75678	0.992996	914	0	8.1051	0.24504	0.24497	0.909795	762	1	8.1051
MYSM1	10	0.75514	0.75525	0.992996	915	0	6.754	0.14647	0.50365	0.983798	571	10	6.754
WTAP	30	0.75716	0.75828	0.992996	916	1	6.8703	0.22349	0.78761	0.99982	730	30	6.8703
CSF2RA	10	0.7574	0.75748	0.992996	917	0	7.5068	0.029826	0.15433	0.901153	187	10	7.5068
KMT2E	10	0.75941	0.75947	0.992996	918	0	7.9712	0.021163	0.11598	0.879105	145	10	7.9712
CTRL0094	1	0.75962	0.76159	0.992996	919	0	8.3662	0.24038	0.24013	0.909795	759	1	8.3662
CXXC1	10	0.75986	0.75989	0.992996	920	0	6.3405	0.05313	0.24532	0.909795	288	10	6.3405
RNF20	10	0.7603	0.76048	0.992996	921	0	7.6586	0.12815	0.46308	0.983798	526	10	7.6586
JAK2	10	0.76119	0.76156	0.992996	922	0	7.1618	0.09724	0.38356	0.951861	450	10	7.1618
NEK11	10	0.7623	0.76266	0.992996	923	0	7.3602	0.060191	0.27038	0.909795	323	10	7.3602
luciferase:1043-1062_luciferase_+	1	0.76235	0.76421	0.992996	924	0	8.3801	0.23765	0.23732	0.909795	755	1	8.3801
MSL3	10	0.76252	0.76288	0.992996	925	0	7.1607	0.15338	0.51871	0.983798	594	10	7.1607
GTF3C4	10	0.76405	0.76465	0.992996	926	0	6.9876	0.23595	0.66635	0.99982	752	10	6.9876
CTRL0097	1	0.76485	0.76665	0.992996	927	0	8.3395	0.23515	0.23479	0.909795	751	1	8.3395
NCOA3	10	0.76493	0.76545	0.992996	928	0	6.9445	0.029145	0.15145	0.901153	180	10	6.9445
GABRA5	10	0.76536	0.76588	0.992996	929	0	8.0906	0.051487	0.23916	0.909795	281	10	8.0906
ERBB4	10	0.76602	0.76655	0.992996	930	0	6.7637	0.23398	0.66343	0.99982	748	10	6.7637
RYR1	10	0.7671	0.76756	0.992996	931	0	6.965	0.21441	0.63255	0.995508	713	10	6.965
CHRNA4	10	0.76754	0.76807	0.992996	932	0	6.1568	0.23246	0.66106	0.99982	744	10	6.1568
OPRD1	10	0.76861	0.76918	0.992996	933	0	7.3349	0.068324	0.29721	0.926077	355	10	7.3349
SHMT1	10	0.76947	0.76994	0.992996	934	0	7.9337	0.041806	0.20287	0.909795	245	10	7.9337
PAXIP1	10	0.77076	0.77134	0.992996	935	0	7.3321	0.015559	0.089113	0.856052	112	10	7.3321
NR3C2	10	0.7714	0.77197	0.992996	936	0	6.0535	0.2286	0.65524	0.99982	739	10	6.0535
CES1	10	0.77182	0.77243	0.992996	937	0	6.9409	0.096017	0.38038	0.951861	444	10	6.9409
CTRL0063	1	0.77304	0.77487	0.992996	938	0	8.2146	0.22696	0.2267	0.909795	737	1	8.2146
F2R	10	0.77331	0.7741	0.992996	939	0	8.3577	0.0096328	0.058962	0.759746	88	10	8.3577
LacZ:1241-1260_LacZ_+	1	0.77336	0.7752	0.992996	940	0	8.1709	0.22664	0.22629	0.909795	736	1	8.1709
LacZ:1626-1645_LacZ_-	1	0.7736	0.77545	0.992996	941	0	8.1716	0.2264	0.22605	0.909795	735	1	8.1716
GABRG3	10	0.7752	0.77594	0.992996	942	0	7.8927	0.070631	0.30443	0.926077	366	10	7.8927
FFAR1	10	0.77562	0.77638	0.992996	943	0	6.6893	0.22438	0.64884	0.9966	731	10	6.6893
TNFSF11	10	0.77666	0.77735	0.992996	944	0	5.661	0.22334	0.64699	0.9966	729	10	5.661
CDC73	10	0.7775	0.77816	0.992996	945	0	6.6567	0.2225	0.64559	0.9966	726	10	6.6567
CTRL0087	1	0.77867	0.78067	0.992996	946	0	8.4389	0.22133	0.22081	0.909795	724	1	8.4389
LOXL2	10	0.7808	0.78137	0.992996	947	0	7.7455	0.041787	0.20278	0.909795	244	10	7.7455
ADORA2B	10	0.781	0.78161	0.992996	948	0	6.4076	0.219	0.63985	0.9966	718	10	6.4076
GABRB2	10	0.78284	0.78341	0.992996	949	0	6.9079	0.20584	0.61831	0.99405	696	10	6.9079
CBX8	10	0.78304	0.78368	0.992996	950	0	5.5445	0.21696	0.63656	0.9966	716	10	5.5445
MBIP	10	0.78466	0.78534	0.992996	951	0	7.9794	0.051675	0.2399	0.909795	283	10	7.9794
PCSK9	10	0.78527	0.7858	0.992996	952	0	7.8194	0.04867	0.22886	0.909795	266	10	7.8194
ALKBH7	15	0.78597	0.7853	0.992996	953	0	6.608	0.16058	0.59497	0.99405	609	15	6.608
NNMT	10	0.78627	0.78678	0.992996	954	0	6.9933	0.057948	0.26259	0.909795	310	10	6.9933
SETD1B	10	0.78707	0.78762	0.992996	955	0	6.6849	0.21293	0.63016	0.995508	710	10	6.6849
SNAP25	10	0.78727	0.78783	0.992996	956	0	7.4007	0.21273	0.62984	0.995508	709	10	7.4007
TUBB3	10	0.78807	0.78864	0.992996	957	0	6.2673	0.21193	0.62861	0.995508	708	10	6.2673
CTRL0060	1	0.78823	0.79013	0.992996	958	0	8.475	0.21177	0.21108	0.909795	707	1	8.475
CTRL0034	1	0.78839	0.79027	0.992996	959	0	8.2319	0.21161	0.21097	0.909795	706	1	8.2319
PLA2G4A	10	0.78866	0.78932	0.992996	960	0	8.0722	0.010383	0.063028	0.787529	92	10	8.0722
FCGR1B	10	0.78985	0.79046	0.992996	961	0	7.9078	0.017815	0.10011	0.862718	126	10	7.9078
FGA	10	0.79044	0.79115	0.992996	962	0	5.6906	0.20956	0.62453	0.995508	704	10	5.6906
LacZ:1182-1201_LacZ_-	1	0.79064	0.79241	0.992996	963	0	8.4456	0.20936	0.20887	0.909795	702	1	8.4456
MMP27	10	0.79084	0.79147	0.992996	964	0	8.2524	0.0036417	0.025217	0.630492	47	10	8.2524
CTCFL	10	0.79142	0.79209	0.992996	965	0	7.5411	0.13791	0.48513	0.983798	546	10	7.5411
PLAU	10	0.79201	0.79271	0.992996	966	0	7.0533	0.158	0.52867	0.983798	604	10	7.0533
POLR1C	10	0.7924	0.79304	0.992996	967	0	6.723	0.2076	0.62118	0.99405	701	10	6.723
KCNQ1	10	0.79318	0.79398	0.992996	968	0	6.9313	0.20682	0.61998	0.99405	699	10	6.9313
KCNJ11	10	0.79338	0.79423	0.992996	969	0	5.9224	0.20662	0.61956	0.99405	698	10	5.9224
ATIC	10	0.79589	0.79655	0.992996	970	0	6.8173	0.15579	0.52412	0.983798	600	10	6.8173
CHRNA2	10	0.79761	0.79834	0.992996	971	0	6.7095	0.20239	0.61267	0.99405	690	10	6.7095
RNF8	10	0.7978	0.79853	0.992996	972	0	7.1427	0.038749	0.1908	0.909795	229	10	7.1427
SRD5A1	10	0.79819	0.79884	0.992996	973	0	7.2518	0.19067	0.59174	0.99405	672	10	7.2518
CTRL0091	1	0.79883	0.80075	0.992996	974	0	8.4847	0.20117	0.20059	0.909795	688	1	8.4847
DRD2	10	0.79951	0.80005	0.992996	975	0	7.5525	0.089363	0.36161	0.951861	421	10	7.5525
SSTR5	10	0.79989	0.80048	0.992996	976	0	7.5367	0.03444	0.17327	0.909795	211	10	7.5367
DDC	10	0.80046	0.80109	0.992996	977	0	8.4555	0.015603	0.089273	0.856052	113	10	8.4555
