sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
NSUN5P2_7729	NSUN5P2	610.1/903.58	87.926/630.16/508.43	756.84	508.43	-0.573	43064	18567	1.823	0.034149	0.96585	0.068298	0.073703	False
SCNN1G_9776	SCNN1G	214.73/253.43	148.7/33.333/99.016	234.08	99.016	-1.2329	748.82	5559.5	1.8221	0.034219	0.96578	0.068438	0.073847	False
RPS6KA4_9418	RPS6KA4	364.86/728.12	408.6/336.51/11.125	546.49	336.51	-0.69791	65979	13287	1.8217	0.034248	0.96575	0.068496	0.073903	False
AR_701	AR	879.26/1479.6	2805.9/507.94/867.78	1179.5	867.78	-0.44227	1.8023e+05	29291	1.8211	0.034298	0.9657	0.068596	0.074006	False
SETD2_9863	SETD2	254.21/78.953	0/55.556/10507	166.58	55.556	-1.5671	15357	3919.4	1.8208	0.034316	0.96568	0.068632	0.074038	False
NSUN6_7734	NSUN6	534.14/394.77	271.54/134.92/2518.8	464.45	271.54	-0.77218	9711.9	11241	1.8196	0.03441	0.96559	0.06882	0.074235	False
NSUN4_7684	NSUN4	831.41/301.19	94.391/1520.6/779.89	566.3	779.89	0.46101	1.4057e+05	13782	1.8194	0.96558	0.034423	0.068846	0.074256	True
EED_3072	EED	446.21/405.49	0/2787.3/241.42	425.85	241.42	-0.81621	829.11	10282	1.8189	0.03446	0.96554	0.06892	0.074329	False
NSUN4_7650	NSUN4	482.7/123.79	148.7/3.1746/171.33	303.24	148.7	-1.0232	64406	7253.7	1.8169	0.034616	0.96538	0.069232	0.074659	False
LEPR_6372	LEPR	203.96/194.95	76.289/26.984/107.92	199.46	76.289	-1.375	40.663	4716.2	1.8162	0.034672	0.96533	0.069345	0.074774	False
BRD4_1248	BRD4	797.32/464.95	406.01/33.333/435	631.13	406.01	-0.63515	55234	15405	1.8138	0.034858	0.96514	0.069716	0.075168	False
PLK1_8369	PLK1	212.34/106.25	51.721/949.21/0	159.29	51.721	-1.6042	5627.8	3743.3	1.8131	0.034905	0.9651	0.06981	0.075262	False
BCHE_1113	BCHE	595.74/647.22	398.25/36.508/451.69	621.48	398.25	-0.64073	1325	15163	1.8128	0.03493	0.96507	0.06986	0.07531	False
CTRL0033_2671	CTRL0033	449.8/447.4	259.9/1146/2.2251	448.6	259.9	-0.78515	2.8718	10847	1.8119	0.034999	0.965	0.069998	0.075453	False
AGTR1_404	AGTR1	12.561/5.8484	0/0/20.026	9.2046	0	-3.3512	22.529	199.99	1.8112	0.035058	0.96494	0.070115	0.075572	False
EPC1_3224	EPC1	153.12/214.44	331.02/66.667/17.801	183.78	66.667	-1.4493	1880	4335.8	1.8104	0.035119	0.96488	0.070238	0.075698	False
MTTP_7339	MTTP	484.49/729.1	386.62/1.5873/1058	606.79	386.62	-0.64896	29917	14795	1.8102	0.035136	0.96486	0.070272	0.075728	False
GRIN1_4319	GRIN1	510.21/1108.3	1202.5/553.97/21.138	809.24	553.97	-0.54594	1.7884e+05	19889	1.8101	0.035143	0.96486	0.070286	0.075737	False
KMT2C_6244	KMT2C	927.71/885.06	1176.7/3517.5/1061.4	906.38	1176.7	0.37614	909.63	22346	1.808	0.9647	0.035302	0.070603	0.076066	True
SLC22A11_10156	SLC22A11	568.23/722.28	1271/1.5873/418.32	645.25	418.32	-0.62406	11865	15760	1.8077	0.035325	0.96468	0.07065	0.076109	False
GRIN2D_4367	GRIN2D	498.25/467.87	288.35/15.873/450.58	483.06	288.35	-0.74239	461.36	11704	1.7998	0.035943	0.96406	0.071886	0.077433	False
USP15_11831	USP15	284.71/837.29	1490.9/350.8/0	561	350.8	-0.67584	1.5267e+05	13649	1.7993	0.035987	0.96401	0.071974	0.077522	False
SRD5A2_10453	SRD5A2	425.87/418.16	240.5/934.92/0	422.02	240.5	-0.80867	29.746	10187	1.7985	0.036045	0.96395	0.072091	0.077641	False
RXRG_9551	RXRG	218.32/74.08	45.256/1.5873/321.52	146.2	45.256	-1.6701	10403	3427.5	1.7953	0.036304	0.9637	0.072608	0.078191	False
PRMT8_8832	PRMT8	541.31/321.66	248.26/1.5873/971.25	431.49	248.26	-0.795	24123	10422	1.7949	0.036335	0.96367	0.07267	0.078251	False
NSUN4_7644	NSUN4	343.93/488.34	4922.6/236.51/18.913	416.13	236.51	-0.81253	10427	10041	1.7927	0.036507	0.96349	0.073013	0.078614	False
USP28_11873	USP28	3564.3/3965.2	4764.8/455.56/3208.6	3764.8	3208.6	-0.23056	80366	96543	1.79	0.036727	0.96327	0.073455	0.079083	False
SLC52A2_10215	SLC52A2	244.64/450.33	4865.7/184.13/0	347.48	184.13	-0.91256	21154	8343.2	1.7892	0.036787	0.96321	0.073575	0.079205	False
LacZ:1182-1201_LacZ_-_6274	LacZ:1182-1201_LacZ_-	523.37/647.22	8557.3/4.7619/798.81	585.3	798.81	0.44802	7669.7	14257	1.7882	0.96313	0.036875	0.07375	0.079381	True
RAMP1_9067	RAMP1	629.24/706.68	484.89/6.3492/439.45	667.96	439.45	-0.60293	2998.6	16330	1.7882	0.036875	0.96312	0.073751	0.079381	False
METTL4_6877	METTL4	480.3/809.03	3389/0/420.54	644.67	420.54	-0.61511	54030	15745	1.7862	0.037037	0.96296	0.074075	0.079722	False
IFNG_5028	IFNG	557.46/426.93	297.4/82.54/2733.5	492.2	297.4	-0.72493	8519.1	11932	1.7834	0.037262	0.96274	0.074524	0.080199	False
TRMT1_11206	TRMT1	385.8/237.83	221.11/0/157.98	311.82	157.98	-0.97646	10947	7464.5	1.7824	0.037345	0.96266	0.07469	0.08037	False
KDM7A_6077	KDM7A	341.54/284.62	159.04/1.5873/693.11	313.08	159.04	-0.97267	1619.6	7495.6	1.7809	0.037461	0.96254	0.074922	0.080614	False
PSMB2_8876	PSMB2	172.86/20.469	21.982/12.698/53.402	96.665	21.982	-2.0874	11612	2240.5	1.7803	0.037511	0.96249	0.075023	0.080714	False
CA7_1602	CA7	181.24/162.78	0/114.29/61.19	172.01	61.19	-1.4761	170.29	4050.7	1.7803	0.037514	0.96249	0.075028	0.080714	False
RPS8_9435	RPS8	112.45/73.105	34.912/20.635/4.4502	92.777	20.635	-2.1159	774	2148	1.7745	0.037993	0.96201	0.075986	0.081737	False
SCNN1G_9771	SCNN1G	296.68/97.473	2751.6/77.778/0	197.07	77.778	-1.3302	19841	4658.4	1.7698	0.038376	0.96162	0.076752	0.082554	False
YTHDF3_12444	YTHDF3	269.16/340.18	153.87/319.05/0	304.67	153.87	-0.98092	2521.9	7288.8	1.7684	0.038496	0.9615	0.076993	0.082806	False
TARBP1_10773	TARBP1	154.32/109.17	38.791/4.7619/51.177	131.74	38.791	-1.7381	1019.2	3079.8	1.7682	0.03851	0.96149	0.077019	0.082824	False
CRBN_2530	CRBN	765.61/1323.7	12.93/760.32/773.22	1044.6	760.32	-0.45782	1.5572e+05	25856	1.7682	0.038511	0.96149	0.077023	0.082824	False
MAVS_6622	MAVS	253.61/475.67	235.33/9.5239/199.15	364.64	199.15	-0.86937	24655	8766.8	1.7681	0.038524	0.96148	0.077048	0.082843	False
SV2A_10605	SV2A	295.48/101.37	78.875/0/90.116	198.43	78.875	-1.32	18839	4691.2	1.7667	0.038642	0.96136	0.077284	0.08309	False
SCN3B_9691	SCN3B	117.83/81.877	0/23.81/37.826	99.855	23.81	-2.0233	646.39	2316.5	1.765	0.038784	0.96122	0.077568	0.083388	False
KCNC2_5642	KCNC2	369.65/475.67	1006/244.45/6.6753	422.66	244.45	-0.7875	5620.2	10203	1.7645	0.038827	0.96117	0.077655	0.083474	False
KDR_6101	KDR	358.88/294.37	170.68/9668.3/0	326.63	170.68	-0.93233	2080.9	7829	1.7637	0.038889	0.96111	0.077778	0.0836	False
KCNJ8_5747	KCNJ8	476.71/512.71	46.549/6187.3/687.55	494.71	687.55	0.47406	647.8	11995	1.7608	0.96086	0.039138	0.078276	0.084128	True
ADK_263	ADK	16.15/0	0/0/0	8.0748	0	-3.1819	130.41	174.81	1.7606	0.039149	0.96085	0.078299	0.084145	False
CCR5_1905	CCR5	331.37/493.21	16.809/350.8/236.97	412.29	236.97	-0.79637	13097	9946.1	1.7581	0.039362	0.96064	0.078724	0.084595	False
SRD5A1_10447	SRD5A1	425.27/389.89	581.86/60.318/4624.8	407.58	581.86	0.51253	625.95	9829.4	1.7579	0.96061	0.039387	0.078774	0.084641	True
ERBB4_3267	ERBB4	754.25/886.03	1069.3/1452.4/13.351	820.14	1069.3	0.38236	8683.2	20164	1.7549	0.96036	0.039639	0.079278	0.085176	True
MTNR1B_7315	MTNR1B	116.64/211.52	314.21/0/57.852	164.08	57.852	-1.488	4501.1	3858.9	1.7546	0.039668	0.96033	0.079336	0.08523	False
EHMT2_3117	EHMT2	522.17/115.02	1131.4/4.7619/165.77	318.6	165.77	-0.9384	82887	7631.3	1.7509	0.03998	0.96002	0.07996	0.085893	False
PPARA_8481	PPARA	444.42/464.95	271.54/19.048/399.4	454.68	271.54	-0.74158	210.78	10998	1.7464	0.040368	0.95963	0.080737	0.08672	False
RPS8_9443	RPS8	175.25/13.646	0/22.222/671.98	94.45	22.222	-2.0392	13059	2187.8	1.7458	0.040421	0.95958	0.080842	0.086826	False
SCN2B_9672	SCN2B	723.15/347.98	734.44/7.9365/2271.8	535.56	734.44	0.45486	70375	13014	1.7434	0.95937	0.040634	0.081269	0.087277	True
JMJD6_5416	JMJD6	114.84/80.903	1.293/23.81/58.965	97.872	23.81	-1.9947	575.94	2269.3	1.7408	0.040859	0.95914	0.081719	0.087752	False
PRDX5_8631	PRDX5	238.06/150.11	3.8791/77.778/115.7	194.08	77.778	-1.3082	3867.6	4585.8	1.7397	0.040952	0.95905	0.081904	0.087944	False
MAVS_6630	MAVS	468.34/195.92	249.55/487.3/8810.2	332.13	487.3	0.55169	37106	7964.7	1.7387	0.95895	0.041045	0.08209	0.088136	True
YEATS2_12208	YEATS2	503.03/309.96	68.531/3827/578.52	406.5	578.52	0.50807	18638	9802.5	1.7375	0.95885	0.041152	0.082305	0.088358	True
VAMP2_11967	VAMP2	266.17/166.68	93.098/0/556.27	216.42	93.098	-1.2083	4949.3	5129	1.7355	0.041329	0.95867	0.082658	0.08873	False
LacZ:192-211_LacZ_-_6311	LacZ:192-211_LacZ_-	635.22/329.46	294.81/1369.8/2.2251	482.34	294.81	-0.70836	46745	11686	1.7348	0.041392	0.95861	0.082784	0.088858	False
TRMT2B_11394	TRMT2B	657.35/786.61	491.35/141.27/1410.7	721.98	491.35	-0.55427	8353.7	17688	1.7341	0.041452	0.95855	0.082904	0.088979	False
LacZ:1878-1897_LacZ_-_6309	LacZ:1878-1897_LacZ_-	174.66/436.68	4012.3/7.9365/453.92	305.67	453.92	0.56893	34328	7313.3	1.7336	0.95849	0.041506	0.083012	0.089087	True
PRKAB1_8656	PRKAB1	281.12/595.56	389.2/1.5873/260.34	438.34	260.34	-0.74945	49435	10592	1.7297	0.041843	0.95816	0.083686	0.089803	False
CALY_1782	CALY	238.66/131.59	11.637/73.016/152.42	185.12	73.016	-1.3303	5731.7	4368.3	1.7225	0.042486	0.95751	0.084973	0.091176	False
NTRK1_7759	NTRK1	245.83/428.88	1.293/182.54/1160.4	337.36	182.54	-0.88245	16753	8093.5	1.7218	0.042551	0.95745	0.085102	0.091307	False
KCNA3_5564	KCNA3	133.38/270	84.047/0/104.58	201.69	84.047	-1.253	9332	4770.6	1.7215	0.042582	0.95742	0.085164	0.091365	False
EZH1_3358	EZH1	663.33/313.86	301.28/309.53/17.801	488.6	301.28	-0.69573	61064	11842	1.7214	0.042589	0.95741	0.085179	0.091373	False
GRIN3B_4388	GRIN3B	145.95/490.29	228.87/66.667/167.99	318.12	167.99	-0.91712	59287	7619.6	1.7212	0.042604	0.9574	0.085208	0.091396	False
CACNG1_1756	CACNG1	86.132/22.419	12.93/9.5239/0	54.275	9.5239	-2.393	2029.7	1238.2	1.7182	0.042878	0.95712	0.085756	0.091976	False
TADA1_10644	TADA1	296.68/193	422.82/114.29/0	244.84	114.29	-1.0925	5374.6	5822.1	1.7179	0.042908	0.95709	0.085815	0.092032	False
WDR5_12088	WDR5	392.98/155.96	135.77/1.5873/274.8	274.47	135.77	-1.0101	28089	6547.3	1.7177	0.042922	0.95708	0.085844	0.092055	False
MAP2K1_6497	MAP2K1	239.85/78.953	149.99/57.143/0	159.4	57.143	-1.464	12944	3746	1.7171	0.042978	0.95702	0.085955	0.092166	False
SIRT5_10032	SIRT5	107.07/116.97	214.64/1.5873/31.151	112.02	31.151	-1.8136	49.019	2606.9	1.7157	0.043107	0.95689	0.086215	0.092437	False
KDM4D_6019	KDM4D	657.95/776.86	1162.4/22.222/490.63	717.41	490.63	-0.54722	7070	17573	1.7107	0.043571	0.95643	0.087142	0.093422	False
TRMT12_11295	TRMT12	78.954/279.75	453.85/1.5873/70.09	179.35	70.09	-1.3431	20159	4228.5	1.7095	0.043675	0.95633	0.08735	0.093637	False
SETD7_9899	SETD7	425.87/248.56	183.61/9.5239/824.39	337.21	183.61	-0.87346	15721	8090	1.7087	0.043754	0.95625	0.087508	0.093799	False
VEGFB_11989	VEGFB	799.71/474.69	424.11/1382.5/94.566	637.2	424.11	-0.58616	52817	15558	1.7084	0.043782	0.95622	0.087565	0.093851	False
ACAA1_169	ACAA1	250.62/554.62	951.67/0/570.73	402.62	570.73	0.50235	46209	9706.4	1.7064	0.95603	0.043971	0.087941	0.094247	True
PAF1_7900	PAF1	129.2/374.3	120.25/188.89/0	251.75	120.25	-1.0597	30037	5991.1	1.7047	0.044126	0.95587	0.088251	0.094565	False
NEK11_7442	NEK11	129.8/0.97473	12.93/0/15.576	65.385	12.93	-2.2526	8297.4	1499.3	1.7047	0.044126	0.95587	0.088253	0.094565	False
BCR_1137	BCR	331.37/393.79	243.09/7.9365/203.6	362.58	203.6	-0.8295	1948.4	8715.9	1.7035	0.044241	0.95576	0.088482	0.094802	False
ALKBH5_536	ALKBH5	83.141/120.87	0/26.984/178.01	102	26.984	-1.88	711.62	2367.8	1.7024	0.044342	0.95566	0.088683	0.095009	False
JMJD6_5410	JMJD6	164.49/195.92	362.05/0/71.203	180.2	71.203	-1.3275	494.04	4249.1	1.7005	0.044521	0.95548	0.089042	0.095386	False
SCNN1D_9769	SCNN1D	497.65/662.82	2195.6/17.46/782.12	580.23	782.12	0.43011	13640	14130	1.6984	0.95528	0.04472	0.08944	0.095804	True
CTBP1_2605	CTBP1	350.51/466.9	240.5/4984.1/67.865	408.7	240.5	-0.76253	6773.2	9857.1	1.6943	0.045102	0.9549	0.090204	0.096614	False
BAP1_1065	BAP1	427.67/325.56	6.4651/879.37/215.83	376.61	215.83	-0.80033	5212.9	9062.8	1.6893	0.045583	0.95442	0.091166	0.097636	False
AAVS0020_20	AAVS	20.337/70.181	7.7582/80.953/0	45.259	7.7582	-2.401	1242.2	1027.3	1.6887	0.045637	0.95436	0.091275	0.097744	False
KCNB2_5625	KCNB2	392.98/387.94	37.498/226.99/7262.7	390.46	226.99	-0.77992	12.662	9405.3	1.6859	0.045906	0.95409	0.091812	0.098311	False
TUBA4A_11596	TUBA4A	322.4/0	0/2596.8/60.077	161.2	60.077	-1.409	51969	3789.3	1.6848	0.046012	0.95399	0.092023	0.098529	False
UBE2U_11785	UBE2U	228.49/341.16	146.11/404.76/112.37	284.82	146.11	-0.9582	6347	6801.3	1.6847	0.046026	0.95397	0.092052	0.098551	False
TAF1_10685	TAF1	824.83/441.55	709.87/423.81/87.891	633.19	423.81	-0.5781	73450	15457	1.6841	0.046079	0.95392	0.092159	0.098656	False
ANXA1_659	ANXA1	639.41/695.96	452.56/15.873/694.23	667.68	452.56	-0.56003	1599	16323	1.6838	0.046111	0.95389	0.092223	0.098717	False
EYA2_3319	EYA2	563.44/159.86	217.23/204.76/30.039	361.65	204.76	-0.8176	81442	8692.9	1.6832	0.046167	0.95383	0.092335	0.098828	False
GABRG2_4061	GABRG2	320.6/252.46	144.82/147.62/193.58	286.53	147.62	-0.95208	2321.9	6843.2	1.6818	0.046303	0.9537	0.092606	0.09911	False
PHF8_8244	PHF8	437.84/630.65	809.44/342.86/268.12	534.24	342.86	-0.63838	18589	12981	1.6798	0.046496	0.9535	0.092991	0.099513	False
SERPINB2_9809	SERPINB2	452.19/286.57	34.912/211.11/3890.6	369.38	211.11	-0.80418	13715	8884	1.6796	0.046518	0.95348	0.093036	0.099553	False
RARG_9120	RARG	333.76/143.29	425.41/112.7/0	238.52	112.7	-1.0749	18140	5667.9	1.6787	0.046601	0.9534	0.093202	0.099722	False
KCNA5_5581	KCNA5	462.96/232.96	373.69/23.81/194.69	347.96	194.69	-0.83445	26449	8355	1.6774	0.046729	0.95327	0.093457	0.099986	False
COMT_2470	COMT	775.78/297.29	345.24/31.746/402.74	536.54	345.24	-0.6346	1.1448e+05	13038	1.6754	0.04693	0.95307	0.09386	0.10041	False
YTHDF2_12385	YTHDF2	543.11/459.1	316.79/680.96/16.688	501.1	316.79	-0.6599	3528.8	12154	1.6719	0.047276	0.95272	0.094551	0.10114	False
LacZ:1629-1648_LacZ_-_6300	LacZ:1629-1648_LacZ_-	318.81/463.97	598.67/0/229.18	391.39	229.18	-0.7695	10537	9428.3	1.6708	0.047383	0.95262	0.094766	0.10136	False
HMGA2_4712	HMGA2	556.86/695.96	832.71/6106.4/124.6	626.41	832.71	0.41014	9673.5	15287	1.6685	0.9524	0.047604	0.095208	0.10182	True
ING5_5236	ING5	59.215/0	6.4651/4.7619/0	29.608	4.7619	-2.4093	1753.2	664.27	1.6622	0.048241	0.95176	0.096482	0.10318	False
AMY2A_644	AMY2A	81.945/121.84	28.447/77.778/1.1125	101.89	28.447	-1.805	795.88	2365.1	1.6617	0.048287	0.95171	0.096574	0.10327	False
FCGR2B_3578	FCGR2B	425.87/412.31	252.14/85.715/645.27	419.09	252.14	-0.73077	91.957	10115	1.6602	0.048441	0.95156	0.096881	0.10359	False
AAVS0033_33	AAVS	308.64/154.01	354.29/1.5873/797.69	231.32	354.29	0.61287	11955	5492.2	1.6593	0.95143	0.048574	0.097148	0.10386	True
C14orf169_1428	C14orf169	394.77/324.59	205.59/244.45/0	359.68	205.59	-0.80393	2462.9	8644.2	1.6578	0.048678	0.95132	0.097356	0.10408	False
DRD5_3027	DRD5	405.54/387.94	376.27/9.5239/234.75	396.74	234.75	-0.75459	154.76	9560.8	1.657	0.048764	0.95124	0.097528	0.10425	False
KCNJ12_5730	KCNJ12	238.66/165.7	0/246.03/89.003	202.18	89.003	-1.1747	2661	4782.5	1.6525	0.049216	0.95078	0.098432	0.10521	False
USP49_11908	USP49	386.4/660.87	337.48/269.84/585.2	523.63	337.48	-0.63223	37667	12716	1.6508	0.049388	0.95061	0.098775	0.10557	False
UBE2U_11788	UBE2U	969.58/788.56	636.17/1896.8/320.41	879.07	636.17	-0.46594	16384	21654	1.6506	0.049407	0.95059	0.098815	0.1056	False
HMMR_4735	HMMR	418.1/417.19	583.16/6.3492/4059.7	417.64	583.16	0.48064	0.4159	10079	1.6487	0.95039	0.049608	0.099216	0.10602	True
JAK3_5389	JAK3	358.88/357.73	205.59/6.3492/4867.4	358.3	205.59	-0.79842	0.66722	8610.3	1.6463	0.049854	0.95015	0.099707	0.10654	False
RARG_9121	RARG	280.53/308.99	179.73/7.9365/156.87	294.76	156.87	-0.90569	405.1	7045.2	1.6448	0.050001	0.95	0.1	0.10684	False
MAPK3_6575	MAPK3	43.664/96.498	0/15.873/90.116	70.081	15.873	-2.0747	1395.7	1610	1.6447	0.050014	0.94999	0.10003	0.10686	False
KMT2A_6221	KMT2A	78.954/7.7979	3.8791/7.9365/5932.1	43.376	7.9365	-2.312	2531.6	983.44	1.644	0.050085	0.94991	0.10017	0.107	False
TBXA2R_10815	TBXA2R	284.71/603.36	614.19/34.921/15052	444.04	614.19	0.46711	50768	10734	1.6423	0.94974	0.05026	0.10052	0.10737	True
NSUN6_7747	NSUN6	256.6/269.03	615.48/1.5873/133.51	262.81	133.51	-0.97186	77.197	6261.8	1.6382	0.050695	0.94931	0.10139	0.10829	False
KMT2E_6258	KMT2E	327.78/251.48	0/425.4/545.15	289.63	425.4	0.55302	2910.7	6919.3	1.6322	0.94867	0.051333	0.10267	0.10964	True
MAP3K12_6525	MAP3K12	316.41/241.73	146.11/0/334.88	279.07	146.11	-0.92889	2788.6	6660.3	1.632	0.051336	0.94866	0.10267	0.10964	False
CHRM2_2285	CHRM2	344.53/687.19	1256.8/333.33/13.351	515.86	333.33	-0.62847	58708	12522	1.6311	0.051432	0.94857	0.10286	0.10983	False
NSUN2_7623	NSUN2	537.13/381.12	1631.8/287.3/0	459.12	287.3	-0.67443	12169	11109	1.6303	0.051523	0.94848	0.10305	0.11002	False
CKB_2392	CKB	11.365/0	29.74/0/0	5.6823	0	-2.7403	64.577	121.83	1.6276	0.051802	0.9482	0.1036	0.1106	False
MEPCE_6769	MEPCE	11.365/0	0/0/0	5.6823	0	-2.7403	64.577	121.83	1.6276	0.051802	0.9482	0.1036	0.1106	False
RXRG_9555	RXRG	429.46/161.81	159.04/28.572/599.66	295.63	159.04	-0.89023	35820	7066.7	1.6268	0.05189	0.94811	0.10378	0.11077	False
METTL4_6883	METTL4	177.65/181.3	107.32/3.1746/75.653	179.47	75.653	-1.2354	6.6746	4231.4	1.6211	0.052495	0.9475	0.10499	0.11206	False
SYT2_10610	SYT2	423.48/453.25	605.14/17.46/1223.8	438.37	605.14	0.46423	443.12	10593	1.6204	0.94742	0.052576	0.10515	0.11222	True
JADE3_5358	JADE3	397.76/326.54	389.2/211.11/70.09	362.15	211.11	-0.77573	2536.5	8705.2	1.6192	0.052697	0.9473	0.10539	0.11247	False
AR_771	AR	726.74/530.25	427.99/1.5873/561.83	628.49	427.99	-0.55324	19302	15339	1.6189	0.052736	0.94726	0.10547	0.11254	False
IL11RA_5078	IL11RA	538.92/483.47	331.02/1309.5/28.926	511.19	331.02	-0.62544	1537.6	12405	1.6177	0.052862	0.94714	0.10572	0.1128	False
CA4_1583	CA4	203.37/54.585	73.703/44.445/24.476	128.98	44.445	-1.5161	11068	3013.3	1.6175	0.05289	0.94711	0.10578	0.11285	False
TRMT44_11425	TRMT44	186.62/65.307	0/768.26/213.61	125.96	213.61	0.7573	7358.2	2941	1.6162	0.94643	0.053571	0.10714	0.11427	True
IL3RA_5150	IL3RA	327.18/608.23	565.05/0/295.94	467.71	295.94	-0.65853	39495	11322	1.6143	0.053227	0.94677	0.10645	0.11356	False
MGEA5_6907	MGEA5	487.48/627.73	369.81/3.1746/649.72	557.6	369.81	-0.59116	9834.5	13564	1.6125	0.053428	0.94657	0.10686	0.11398	False
MMP24_7067	MMP24	182.43/88.701	6.4651/366.67/48.952	135.57	48.952	-1.451	4392.7	3171.6	1.6034	0.054427	0.94557	0.10885	0.11609	False
KIAA1456_6186	KIAA1456	445.61/851.92	1049.9/30.159/447.24	648.76	447.24	-0.53564	82541	15848	1.6008	0.054711	0.94529	0.10942	0.11669	False
BEND3_1160	BEND3	438.43/317.76	177.15/571.43/225.85	378.1	225.85	-0.74086	7280.8	9099.5	1.5964	0.0552	0.9448	0.1104	0.11772	False
CACNB1_1713	CACNB1	386.99/703.76	910.29/587.3/728.72	545.38	728.72	0.41744	50169	13259	1.5922	0.94434	0.055665	0.11133	0.1187	True
RNF8_9267	RNF8	454.58/241.73	203.01/6.3492/495.08	348.16	203.01	-0.77527	22653	8359.9	1.5881	0.056129	0.94387	0.11226	0.11968	False
NOS3_7514	NOS3	861.91/752.49	2.5861/584.13/3658	807.2	584.13	-0.46596	5986.5	19837	1.5838	0.056617	0.94338	0.11323	0.12071	False
RTF1_9504	RTF1	192/71.155	0/47.619/746.52	131.58	47.619	-1.4472	7301.9	3075.8	1.5831	0.056695	0.9433	0.11339	0.12087	False
AAVS0070_70	AAVS	749.46/960.11	1622.8/447.62/625.25	854.79	625.25	-0.45052	22186	21040	1.5825	0.056773	0.94323	0.11355	0.12102	False
PLAT_8309	PLAT	1.1963/8.7726	0/0/0	4.9844	0	-2.5812	28.7	106.49	1.5787	0.057206	0.94279	0.11441	0.12193	False
EZH1_3331	EZH1	29.907/12.672	55.6/225.4/0	21.289	55.6	1.3445	148.53	473.32	1.5771	0.93136	0.068638	0.13728	0.14571	True
KDM8_6089	KDM8	520.98/808.05	1220.6/0/463.93	664.51	463.93	-0.51746	41206	16243	1.5738	0.057763	0.94224	0.11553	0.12311	False
IRF4_5255	IRF4	403.74/228.09	9.0512/179.37/608.56	315.91	179.37	-0.81317	15427	7565.3	1.571	0.058086	0.94191	0.11617	0.12379	False
MMP10_6944	MMP10	714.77/923.07	596.09/82.54/2694.6	818.92	596.09	-0.45755	21694	20133	1.5705	0.058155	0.94184	0.11631	0.12392	False
RNF168_9224	RNF168	163.89/210.54	482.3/84.127/0	187.22	84.127	-1.1447	1088.2	4419.1	1.5701	0.058193	0.94181	0.11639	0.12399	False
GLRB_4271	GLRB	324.79/510.76	24.568/260.32/750.97	417.77	260.32	-0.68036	17293	10082	1.5683	0.05841	0.94159	0.11682	0.12445	False
THUMPD3_10989	THUMPD3	325.39/354.8	11.637/4515.9/481.73	340.09	481.73	0.50105	432.66	8161	1.5679	0.94154	0.058462	0.11692	0.12455	True
PTGER1_8939	PTGER1	62.206/31.191	384.03/4.7619/10.013	46.699	10.013	-2.1148	480.96	1060.9	1.5663	0.058638	0.94136	0.11728	0.12491	False
MYOD1_7358	MYOD1	189.61/290.47	0/122.22/188.02	240.04	122.22	-0.968	5086.5	5704.9	1.5658	0.0587	0.9413	0.1174	0.12503	False
RPL5_9389	RPL5	125.01/14.621	0/1484.1/17.801	69.816	17.801	-1.9133	6092.9	1603.8	1.5654	0.058749	0.94125	0.1175	0.12513	False
SCN9A_9738	SCN9A	363.07/409.39	235.33/274.6/12.238	386.23	235.33	-0.71237	1072.7	9300.6	1.5649	0.0588	0.9412	0.1176	0.12522	False
PRMT6_8782	PRMT6	175.85/172.53	21.982/115.87/75.653	174.19	75.653	-1.1925	5.5262	4103.5	1.5639	0.058917	0.94108	0.11783	0.12546	False
CD3E_2019	CD3E	433.65/257.33	793.92/203.18/1.1125	345.49	203.18	-0.763	15544	8294	1.5633	0.058997	0.941	0.11799	0.12562	False
C9orf114_1520	C9orf114	730.32/619.93	2855/474.61/47.839	675.13	474.61	-0.50753	6093.5	16510	1.5606	0.05931	0.94069	0.11862	0.12628	False
ARID4A_839	ARID4A	302.66/416.21	125.42/296.83/214.72	359.43	214.72	-0.74057	6447.2	8638.2	1.5575	0.059681	0.94032	0.11936	0.12706	False
MUT_7354	MUT	337.35/230.04	337.48/34.921/155.76	283.69	155.76	-0.86088	5757.9	6773.6	1.5567	0.059768	0.94023	0.11954	0.12723	False
SCN3A_9682	SCN3A	211.74/749.57	312.91/8246.1/2.2251	480.65	312.91	-0.61763	1.4463e+05	11644	1.5545	0.060033	0.93997	0.12007	0.12779	False
CKMT2_2424	CKMT2	235.07/59.459	6.4651/58.73/6204.7	147.26	58.73	-1.3116	15419	3453.1	1.5529	0.06022	0.93978	0.12044	0.12817	False
SMYD2_10364	SMYD2	287.11/547.8	572.81/66.667/4886.3	417.45	572.81	0.45552	33981	10074	1.5479	0.93917	0.060827	0.12165	0.12945	True
GABRD_4036	GABRD	113.05/180.33	0/58.73/265.9	146.69	58.73	-1.306	2263.1	3439.2	1.5462	0.061022	0.93898	0.12204	0.12986	False
USP7_11929	USP7	253.01/168.63	1965.4/11.111/102.35	210.82	102.35	-1.0352	3560.2	4992.6	1.5461	0.061045	0.93896	0.12209	0.12989	False
IL1B_5101	IL1B	289.5/283.65	417.65/26.984/159.09	286.57	159.09	-0.84501	17.117	6844.2	1.543	0.06142	0.93858	0.12284	0.13068	False
