sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
KDM1A_5842	KDM1A	0/31.876	882.97/506.35	15.938	694.66	5.36	508.05	82.669	74.648	1	0	0	0	True
U2AF1_11736	U2AF1	0/3.0848	154.99/126.28	1.5424	140.63	5.7998	4.758	3.4723	74.644	1	0	0	0	True
HOPX_4768	HOPX	29.006/8.2262	666.14/886.41	18.616	776.28	5.3083	215.9	103.08	74.626	1	0	0	0	True
GSG2_4402	GSG2	0/9.2544	315.93/268.35	4.6272	292.14	5.703	42.822	14.846	74.619	1	0	0	0	True
CA7_1597	CA7	24.365/1.0283	414.29/766.2	12.697	590.25	5.4319	272.3	59.958	74.587	1	0	0	0	True
HDAC1_4559	HDAC1	17.404/29.82	956.74/885.2	23.612	920.97	5.2273	77.081	144.75	74.585	1	0	0	0	True
MRGBP_7202	MRGBP	0/1.0283	140.83/0	0.51413	70.414	5.5596	0.52867	0.87859	74.573	1	0	0	0	True
ATXN3L_976	ATXN3L	0/11.311	222.05/448.06	5.6555	335.06	5.658	63.969	19.511	74.572	1	0	0	0	True
ADH1B_245	ADH1B	0/29.82	593.12/729.77	14.91	661.45	5.3798	444.61	75.219	74.547	1	0	0	0	True
HDAC2_4587	HDAC2	1.1602/51.413	801.01/1188.8	26.287	994.89	5.1897	1262.7	168.85	74.541	1	0	0	0	True
P2RX4_7851	P2RX4	34.807/75.064	1382.2/2031.5	54.935	1706.8	4.9323	810.29	491.13	74.539	1	0	0	0	True
AAVS0094_94	AAVS	54.531/51.413	1058.8/2262.2	52.972	1660.5	4.9441	4.8602	465.74	74.488	1	0	0	0	True
KDM6A_6062	KDM6A	15.083/44.216	1299.5/870.63	29.649	1085.1	5.1471	424.35	200.78	74.484	1	0	0	0	True
CHRM2_2280	CHRM2	0/19.537	587.16/392.21	9.7686	489.68	5.5099	190.85	41.52	74.479	1	0	0	0	True
SETD6_9881	SETD6	10.442/2.0565	309.97/406.78	6.2493	358.38	5.6315	35.159	22.372	74.447	1	0	0	0	True
KCNB1_5614	KCNB1	33.647/25.707	774.93/1395.2	29.677	1085.1	5.1458	31.523	201.05	74.432	1	0	0	0	True
SLC22A8_10179	SLC22A8	0/1.0283	106.55/33.999	0.51413	70.276	5.5569	0.52867	0.87859	74.426	1	0	0	0	True
THUMPD2_10970	THUMPD2	22.045/2.0565	619.2/514.85	12.051	567.02	5.4438	199.76	55.711	74.353	1	0	0	0	True
PSMB10_8865	PSMB10	1.1602/4.1131	383.74/14.571	2.6367	199.16	5.7824	4.3596	6.99	74.33	1	0	0	0	True
HDAC8_4640	HDAC8	23.205/11.311	773.44/690.92	17.258	732.18	5.3276	70.732	92.549	74.314	1	0	0	0	True
FKBP1A_3713	FKBP1A	1.1602/42.159	882.23/840.27	21.66	861.25	5.2499	840.45	127.94	74.229	1	0	0	0	True
TRIM16_11185	TRIM16	0/49.357	809.95/1081.9	24.678	945.93	5.2046	1218.1	154.22	74.184	1	0	0	0	True
RPL4_9381	RPL4	0/1.0283	140.08/0	0.51413	70.042	5.5521	0.52867	0.87859	74.176	1	0	0	0	True
ITGAV_5302	ITGAV	0/2.0565	147.53/67.999	1.0283	107.77	5.7448	2.1147	2.0715	74.162	1	0	0	0	True
GABRR3_4119	GABRR3	5.8012/46.272	662.42/1300.5	26.037	981.45	5.1834	818.95	166.55	74.032	1	0	0	0	True
CACNG1_1761	CACNG1	19.724/10.283	536.49/783.2	15.003	659.85	5.3679	44.57	75.887	74.023	1	0	0	0	True
GABRA1_3947	GABRA1	25.525/1.0283	581.94/626.56	13.277	604.25	5.4058	300.05	63.853	73.957	1	0	0	0	True
MSL3_7276	MSL3	24.365/7.1979	677.32/689.7	15.781	683.51	5.3501	147.36	81.519	73.955	1	0	0	0	True
HTR7_4958	HTR7	33.647/5.1413	886.7/698.2	19.394	792.45	5.2819	406.28	109.27	73.954	1	0	0	0	True
IL2RB_5136	IL2RB	0/30.848	573/771.06	15.424	672.03	5.3568	475.8	78.916	73.913	1	0	0	0	True
TPMT_11156	TPMT	13.923/0	260.79/505.13	6.9614	382.96	5.5918	96.923	25.952	73.809	1	0	0	0	True
TRPV3_11541	TRPV3	0/18.509	429.19/503.92	9.2544	466.56	5.5108	171.29	38.505	73.696	1	0	0	0	True
VKORC1L1_12014	VKORC1L1	6.9614/3.0848	131.89/478.42	5.0231	305.15	5.6676	7.5141	16.598	73.669	1	0	0	0	True
METTL1_6823	METTL1	0/23.65	601.32/507.56	11.825	554.44	5.4366	279.67	54.253	73.668	1	0	0	0	True
TFB1M_10881	TFB1M	1.1602/39.074	514.88/1105	20.117	809.93	5.2631	718.74	115.12	73.611	1	0	0	0	True
PTGIR_8983	PTGIR	26.686/1.0283	605.04/635.06	13.857	620.05	5.3855	329.15	67.823	73.608	1	0	0	0	True
IGF1R_5062	IGF1R	0/33.933	875.52/557.35	16.966	716.43	5.3195	575.72	90.337	73.593	1	0	0	0	True
PDXK_8154	PDXK	20.884/0	374.05/639.92	10.442	506.99	5.4724	218.08	45.574	73.553	1	0	0	0	True
MGAM_6894	MGAM	0/19.537	469.43/497.85	9.7686	483.64	5.492	190.85	41.52	73.541	1	0	0	0	True
RYR1_9574	RYR1	0/67.866	1254/1111.1	33.933	1182.5	5.0824	2302.9	243.94	73.541	1	0	0	0	True
GUCY2C_4460	GUCY2C	22.045/0	460.49/592.56	11.022	526.52	5.4555	242.98	49.157	73.525	1	0	0	0	True
SLC12A3_10104	SLC12A3	1.1602/8.2262	175.85/405.56	4.6932	290.71	5.6791	24.964	15.134	73.52	1	0	0	0	True
TRMT5_11440	TRMT5	25.525/4.1131	561.08/738.27	14.819	649.68	5.3622	229.24	74.572	73.517	1	0	0	0	True
WTAP_12189	WTAP	11.602/1.0283	342.76/370.35	6.3153	356.55	5.6111	55.906	22.697	73.516	1	0	0	0	True
SPI1_10407	SPI1	2.3205/2.0565	137.85/210.07	2.1885	173.96	5.778	0.034832	5.47	73.443	1	0	0	0	True
RPL8_9408	RPL8	0/2.0565	185.54/27.928	1.0283	106.73	5.7311	2.1147	2.0715	73.443	1	0	0	0	True
BAZ2A_1095	BAZ2A	17.404/1.0283	562.57/364.28	9.2159	463.42	5.5066	134.08	38.282	73.41	1	0	0	0	True
JAK3_5397	JAK3	23.205/0	405.35/684.85	11.602	545.1	5.4374	269.23	52.823	73.403	1	0	0	0	True
MAPK3_6572	MAPK3	0/1.0283	96.121/42.499	0.51413	69.31	5.5372	0.52867	0.87859	73.395	1	0	0	0	True
MT3_7278	MT3	2.3205/29.82	713.83/660.56	16.07	687.19	5.3333	378.11	83.641	73.383	1	0	0	0	True
CA4_1587	CA4	25.525/46.272	1333/1124.4	35.899	1228.7	5.0586	215.22	264.64	73.324	1	0	0	0	True
AR_830	AR	24.365/17.481	725.01/934.98	20.923	829.99	5.2443	23.698	121.76	73.322	1	0	0	0	True
CDKAL1_2168	CDKAL1	0/21.594	580.45/454.14	10.797	517.29	5.4573	233.14	47.755	73.294	1	0	0	0	True
CNR1_2453	CNR1	0/0	119.96/18.214	0.51413	69.089	5.5326	0	0.87859	73.16	1	0	0	0	True
CACNB1_1716	CACNB1	26.686/1.0283	882.23/348.49	13.857	615.36	5.3746	329.15	67.823	73.038	1	0	0	0	True
RNMT_9292	RNMT	0/37.018	681.79/831.77	18.509	756.78	5.2796	685.16	102.23	73.016	1	0	0	0	True
KAT2A_5462	KAT2A	0/27.763	619.94/610.78	13.882	615.36	5.3722	385.4	67.994	72.943	1	0	0	0	True
MMP15_6995	MMP15	33.647/4.1131	887.44/645.99	18.88	766.72	5.2712	436.12	105.17	72.924	1	0	0	0	True
EZH2_3387	EZH2	30.166/0	584.18/721.27	15.083	652.73	5.3451	455	76.458	72.923	1	0	0	0	True
GGCX_4187	GGCX	0/18.509	291.34/631.42	9.2544	461.38	5.4948	171.29	38.505	72.862	1	0	0	0	True
RSAD1_9478	RSAD1	0/12.339	480.6/214.92	6.1696	347.76	5.6042	76.128	21.981	72.86	1	0	0	0	True
CHRNA4_2352	CHRNA4	0/1.0283	136.36/1.2143	0.51413	68.786	5.5264	0.52867	0.87859	72.836	1	0	0	0	True
KDM3A_5976	KDM3A	39.448/3.0848	830.81/837.84	21.266	834.33	5.2294	661.15	124.63	72.831	1	0	0	0	True
FKBP1A_3705	FKBP1A	0/44.216	1010.4/705.49	22.108	857.94	5.2161	977.51	131.74	72.822	1	0	0	0	True
FTL_3796	FTL	0/16.452	463.47/384.92	8.2262	424.19	5.5262	135.34	32.69	72.753	1	0	0	0	True
CYP51A1_2799	CYP51A1	0/12.339	301.03/393.42	6.1696	347.23	5.602	76.128	21.981	72.745	1	0	0	0	True
HOPX_4766	HOPX	13.923/2.0565	319.66/511.21	7.9897	415.43	5.5337	70.405	31.395	72.717	1	0	0	0	True
KDM1B_5880	KDM1B	1.1602/22.622	476.88/621.7	11.891	549.29	5.4158	230.3	54.678	72.676	1	0	0	0	True
FBL_3517	FBL	16.243/10.283	946.31/240.42	13.263	593.37	5.381	17.765	63.759	72.65	1	0	0	0	True
SI_9966	SI	22.045/1.0283	347.23/727.34	11.536	537.29	5.4242	220.84	52.402	72.628	1	0	0	0	True
GLP2R_4234	GLP2R	20.884/1.0283	551.39/484.49	10.956	517.94	5.4397	197.13	48.745	72.615	1	0	0	0	True
KDM2A_5929	KDM2A	0/8.2262	165.42/359.42	4.1131	262.42	5.687	33.835	12.66	72.597	1	0	0	0	True
METTL4_6861	METTL4	0/33.933	624.41/789.27	16.966	706.84	5.3001	575.72	90.337	72.584	1	0	0	0	True
PRDM2_8559	PRDM2	30.166/15.424	937.37/811.13	22.795	874.25	5.201	108.67	137.64	72.576	1	0	0	0	True
C14orf169_1442	C14orf169	13.923/9.2544	380.76/694.56	11.589	537.66	5.4192	10.897	52.736	72.442	1	0	0	0	True
IL2RA_5123	IL2RA	11.602/1.0283	508.17/194.28	6.3153	351.23	5.5894	55.906	22.697	72.398	1	0	0	0	True
HUWE1_4966	HUWE1	0/0	99.101/37.642	0.51413	68.372	5.5178	0	0.87859	72.394	1	0	0	0	True
BIRC5_1193	BIRC5	29.006/4.1131	612.49/772.27	16.56	692.38	5.3033	309.83	87.277	72.341	1	0	0	0	True
CD3G_2027	CD3G	0/0	81.964/54.642	0.51413	68.303	5.5163	0	0.87859	72.321	1	0	0	0	True
ABCC8_144	ABCC8	0/0	124.44/12.143	0.51413	68.289	5.5161	0	0.87859	72.306	1	0	0	0	True
MAP2K1_6504	MAP2K1	1.1602/0	134.87/12.143	0.58012	73.505	5.5592	0.67308	1.0179	72.282	1	0	0	0	True
MTA2_7293	MTA2	6.9614/2.0565	344.25/211.28	4.509	277.76	5.6611	12.029	14.335	72.173	1	0	0	0	True
luciferase:1021-1040_luciferase_-_6423	luciferase:1021-1040_luciferase_-	31.326/1.0283	553.63/805.06	16.177	679.34	5.3077	458.99	84.433	72.171	1	0	0	0	True
MMP16_7000	MMP16	27.846/11.311	763.01/794.13	19.578	778.57	5.2435	136.7	110.75	72.121	1	0	0	0	True
NSUN4_7653	NSUN4	0/16.452	390.44/450.49	8.2262	420.47	5.5136	135.34	32.69	72.102	1	0	0	0	True
AVPR2_1064	AVPR2	0/38.046	816.66/707.92	19.023	762.29	5.2525	723.75	106.3	72.09	1	0	0	0	True
TSHR_11561	TSHR	27.846/1.0283	653.47/597.42	14.437	625.45	5.3427	359.59	71.868	72.074	1	0	0	0	True
YTHDF2_12394	YTHDF2	0/0	69.297/66.785	0.51413	68.041	5.5109	0	0.87859	72.041	1	0	0	0	True
PRDM6_8591	PRDM6	0/22.622	522.33/528.21	11.311	525.27	5.4178	255.88	50.971	71.989	1	0	0	0	True
METTL1_6819	METTL1	0/7.1979	266.01/208.85	3.5989	237.43	5.6961	25.905	10.578	71.894	1	0	0	0	True
C9orf114_1531	C9orf114	20.884/1.0283	663.91/361.85	10.956	512.88	5.4256	197.13	48.745	71.89	1	0	0	0	True
AURKA_1014	AURKA	0/22.622	456.02/591.35	11.311	523.68	5.4134	255.88	50.971	71.766	1	0	0	0	True
IL3RA_5152	IL3RA	31.326/2.0565	827.09/553.7	16.692	690.4	5.2884	428.36	88.266	71.709	1	0	0	0	True
CD80_2062	CD80	20.884/26.735	634.85/1147.5	23.81	891.16	5.1683	17.115	146.5	71.661	1	0	0	0	True
ADRA1D_331	ADRA1D	0/19.537	517.86/424.99	9.7686	471.43	5.4552	190.85	41.52	71.646	1	0	0	0	True
HCRTR1_4539	HCRTR1	11.602/0	384.48/270.78	5.8012	327.63	5.5945	67.308	20.202	71.602	1	0	0	0	True
CACNG1_1756	CACNG1	0/0	107.3/27.928	0.51413	67.613	5.5019	0	0.87859	71.585	1	0	0	0	True
KDM4D_6022	KDM4D	27.846/4.1131	716.06/619.28	15.979	667.67	5.2994	281.62	82.972	71.544	1	0	0	0	True
SKP1_10061	SKP1	32.487/1.0283	628.88/751.63	16.757	690.26	5.2827	494.82	88.761	71.487	1	0	0	0	True
FASN_3503	FASN	0/17.481	684.77/184.57	8.7403	434.67	5.4831	152.79	35.561	71.425	1	0	0	0	True
NSUN4_7689	NSUN4	15.083/1.0283	304.76/516.06	8.0557	410.41	5.5056	98.769	31.755	71.401	1	0	0	0	True
CD80_2065	CD80	32.487/4.1131	613.98/854.84	18.3	734.41	5.2519	402.53	100.59	71.399	1	0	0	0	True
RRM2_9458	RRM2	0/1.0283	134.87/0	0.51413	67.434	5.4981	0.52867	0.87859	71.394	1	0	0	0	True
FGFR3_3685	FGFR3	0/1.0283	134.87/0	0.51413	67.434	5.4981	0.52867	0.87859	71.394	1	0	0	0	True
GANC_4155	GANC	0/28.792	619.94/616.85	14.396	618.39	5.3303	414.48	71.578	71.392	1	0	0	0	True
TSHR_11562	TSHR	0/19.537	426.96/512.42	9.7686	469.69	5.4499	190.85	41.52	71.376	1	0	0	0	True
PRDM4_8566	PRDM4	0/10.283	357.66/242.85	5.1413	300.26	5.6163	52.867	17.132	71.3	1	0	0	0	True
HNRNPA2B1_4739	HNRNPA2B1	0/23.65	610.26/462.64	11.825	536.45	5.3891	279.67	54.253	71.225	1	0	0	0	True
ESRRG_3295	ESRRG	0/15.424	327.85/466.28	7.712	397.07	5.5139	118.95	29.894	71.212	1	0	0	0	True
KCNJ8_5744	KCNJ8	39.448/22.622	1191.5/954.41	31.035	1072.9	5.0671	141.56	214.44	71.149	1	0	0	0	True
NOS3_7511	NOS3	16.243/2.0565	747.36/146.93	9.1499	447.14	5.4644	100.63	37.901	71.145	1	0	0	0	True
VTCN1_12048	VTCN1	16.243/5.1413	516.37/480.85	10.692	498.61	5.4172	61.627	47.109	71.088	1	0	0	0	True
GRIA1_4308	GRIA1	0/34.961	664.65/750.42	17.481	707.53	5.2608	611.14	94.25	71.079	1	0	0	0	True
CTRL0076_2714	CTRL0076	19.724/46.272	852.42/1387.9	32.998	1120.2	5.0434	352.4	234.29	71.026	1	0	0	0	True
TRMT10B_11242	TRMT10B	20.884/1.0283	685.51/327.85	10.956	506.68	5.4081	197.13	48.745	71.003	1	0	0	0	True
SCN3A_9689	SCN3A	17.404/33.933	767.48/1096.5	25.668	931.98	5.1287	136.61	163.17	70.95	1	0	0	0	True
F2R_3436	F2R	0/29.82	883.72/376.42	14.91	630.07	5.3098	444.61	75.219	70.929	1	0	0	0	True
MAVS_6630	MAVS	0/16.452	583.43/244.07	8.2262	413.75	5.4904	135.34	32.69	70.926	1	0	0	0	True
YTHDC2_12289	YTHDC2	18.564/53.47	964.19/1420.7	36.017	1192.4	5.0108	609.22	265.9	70.918	1	0	0	0	True
CACNB3_1736	CACNB3	41.769/2.0565	1008.9/652.06	21.913	830.48	5.1815	788.52	130.08	70.895	1	0	0	0	True
ING3_5209	ING3	0/0	80.473/53.428	0.51413	66.951	5.4879	0	0.87859	70.878	1	0	0	0	True
MAPK1_6554	MAPK1	0/3.0848	266.01/1.2143	1.5424	133.61	5.7265	4.758	3.4723	70.875	1	0	0	0	True
NR3C2_7581	NR3C2	12.763/2.0565	245.89/522.13	7.4096	384.01	5.5167	57.31	28.285	70.811	1	0	0	0	True
TRIM37_11190	TRIM37	0/27.763	643.79/551.28	13.882	597.53	5.3298	385.4	67.994	70.781	1	0	0	0	True
YTHDC1_12254	YTHDC1	0/2.0565	70.787/134.78	1.0283	102.79	5.6772	2.1147	2.0715	70.701	1	0	0	0	True
UBE2N_11771	UBE2N	53.371/2.0565	1220.5/743.13	27.714	981.82	5.0971	1316.6	182.18	70.688	1	0	0	0	True
DDB2_2865	DDB2	0/21.594	215.34/783.2	10.797	499.27	5.4062	233.14	47.755	70.686	1	0	0	0	True
USP21_11854	USP21	0/28.792	640.06/584.06	14.396	612.06	5.3154	414.48	71.578	70.643	1	0	0	0	True
GABRA2_3950	GABRA2	37.128/2.0565	599.08/927.7	19.592	763.39	5.2141	614.99	110.86	70.642	1	0	0	0	True
WDR5_12091	WDR5	1.1602/1.0283	212.36/1.2143	1.0943	106.79	5.6856	0.008708	2.2407	70.608	1	0	0	0	True
KANSL3_5456	KANSL3	0/21.594	500.72/496.63	10.797	498.68	5.4045	233.14	47.755	70.6	1	0	0	0	True
EZH1_3337	EZH1	24.365/0	580.45/505.13	12.183	542.79	5.3664	296.83	56.571	70.547	1	0	0	0	True
RNMT_9307	RNMT	31.326/17.481	696.69/1089.2	24.404	892.94	5.1371	95.854	151.76	70.503	1	0	0	0	True
KDM2A_5902	KDM2A	0/9.2544	133.38/418.92	4.6272	276.15	5.6221	42.822	14.846	70.469	1	0	0	0	True
BCL2_1115	BCL2	0/20.565	447.82/513.63	10.283	480.73	5.416	211.47	44.603	70.441	1	0	0	0	True
CSF2RA_2567	CSF2RA	8.1217/0	413.54/91.07	4.0608	252.31	5.6454	32.981	12.444	70.374	1	0	0	0	True
RUVBL2_9524	RUVBL2	9.2819/5.1413	596.1/153	7.2116	374.55	5.5152	8.5722	27.247	70.373	1	0	0	0	True
FDPS_3616	FDPS	13.923/1.0283	493.27/274.42	7.4756	383.85	5.5048	83.135	28.634	70.336	1	0	0	0	True
RAF1_9045	RAF1	31.326/0	625.16/669.06	15.663	647.11	5.2815	490.67	80.655	70.311	1	0	0	0	True
NSUN5_7696	NSUN5	0/11.311	204.91/427.42	5.6555	316.17	5.5745	63.969	19.511	70.296	1	0	0	0	True
C5_1491	C5	0/0	28.315/104.43	0.51413	66.371	5.4756	0	0.87859	70.26	1	0	0	0	True
CHD1_2242	CHD1	32.487/0	543.94/783.2	16.243	663.57	5.2683	527.69	84.922	70.245	1	0	0	0	True
GRIN1_4320	GRIN1	12.763/30.848	879.99/760.13	21.805	820.06	5.17	163.54	129.17	70.237	1	0	0	0	True
LCK_6335	LCK	0/26.735	596.84/557.35	13.368	577.1	5.3304	357.38	64.469	70.21	1	0	0	0	True
MEPCE_6788	MEPCE	0/0	132.63/0	0.51413	66.316	5.4744	0	0.87859	70.201	1	0	0	0	True
PARP2_7925	PARP2	0/15.424	359.15/423.78	7.712	391.46	5.4934	118.95	29.894	70.187	1	0	0	0	True
LEPR_6370	LEPR	25.525/2.0565	576.73/602.28	13.791	589.5	5.3192	275.39	67.368	70.142	1	0	0	0	True
MAVS_6625	MAVS	16.243/1.0283	458.25/388.56	8.6358	423.41	5.4609	115.75	34.972	70.138	1	0	0	0	True
CTRL0014_2652	CTRL0014	0/0	0/132.35	0.51413	66.177	5.4714	0	0.87859	70.053	1	0	0	0	True
YES1_12232	YES1	1.1602/31.876	476.88/862.13	16.518	669.5	5.2583	471.74	86.969	70.02	1	0	0	0	True
ENY2_3198	ENY2	0/26.735	707.87/443.21	13.368	575.54	5.3265	357.38	64.469	70.015	1	0	0	0	True
PTGIR_8988	PTGIR	0/16.452	503.7/313.28	8.2262	408.49	5.472	135.34	32.69	70.007	1	0	0	0	True
SRD5A1_10441	SRD5A1	44.089/27.763	1279.4/1071	35.926	1175.2	4.9933	133.27	264.93	69.992	1	0	0	0	True
JARID2_5405	JARID2	0/26.735	911.29/239.21	13.368	575.25	5.3258	357.38	64.469	69.979	1	0	0	0	True
MYOD1_7364	MYOD1	30.166/5.1413	566.29/836.63	17.654	701.46	5.2349	313.12	95.581	69.944	1	0	0	0	True
CHRNA7_2367	CHRNA7	9.2819/42.159	846.46/994.48	25.72	920.47	5.1079	540.45	163.65	69.943	1	0	0	0	True
CHRNA10_2323	CHRNA10	18.564/1.0283	447.82/474.78	9.7961	461.3	5.4202	153.75	41.683	69.933	1	0	0	0	True
PDE4A_8050	PDE4A	1.1602/3.0848	222.79/102	2.1225	162.4	5.7095	1.852	5.2551	69.915	1	0	0	0	True
KANSL2_5442	KANSL2	35.967/0	808.46/611.99	17.984	710.22	5.2275	646.83	98.131	69.88	1	0	0	0	True
ITGB7_5330	ITGB7	0/14.396	198.95/543.99	7.1979	371.47	5.5057	103.62	27.175	69.877	1	0	0	0	True
NSUN2_7616	NSUN2	0/13.368	596.1/109.28	6.6838	352.69	5.5245	89.345	24.537	69.852	1	0	0	0	True
AAVS0097_97	AAVS	38.288/8.2262	921.72/786.84	23.257	854.28	5.1399	451.85	141.65	69.825	1	0	0	0	True
RUVBL1_9517	RUVBL1	0/1.0283	131.89/0	0.51413	65.943	5.4664	0.52867	0.87859	69.804	1	0	0	0	True
PLAUR_8321	PLAUR	1.1602/2.0565	270.48/0	1.6084	135.24	5.7068	0.40168	3.6649	69.803	1	0	0	0	True
CALCR_1765	CALCR	8.1217/0	157.97/342.42	4.0608	250.19	5.6333	32.981	12.444	69.775	1	0	0	0	True
WDR5_12089	WDR5	13.923/14.396	938.86/256.21	14.159	597.53	5.3032	0.11182	69.923	69.765	1	0	0	0	True
ADRA2B_351	ADRA2B	0/10.283	331.58/256.21	5.1413	293.9	5.5855	52.867	17.132	69.763	1	0	0	0	True
GABRA1_3948	GABRA1	29.006/13.368	825.6/768.63	21.187	797.11	5.1688	122.28	123.96	69.691	1	0	0	0	True
HTR4_4940	HTR4	0/27.763	422.49/754.06	13.882	588.27	5.3073	385.4	67.994	69.658	1	0	0	0	True
ELP3_3166	ELP3	30.166/8.2262	577.47/905.84	19.196	741.66	5.2005	240.68	107.68	69.621	1	0	0	0	True
BRD4_1321	BRD4	0/4.1131	274.21/42.499	2.0565	158.35	5.7042	8.4587	5.0425	69.602	1	0	0	0	True
PROC_8833	PROC	0/1.0283	70.787/60.713	0.51413	65.75	5.4622	0.52867	0.87859	69.597	1	0	0	0	True
METTL4_6867	METTL4	58.012/2.0565	1011.1/1039.4	30.034	1025.3	5.0474	1565.5	204.55	69.588	1	0	0	0	True
CTRL0044_2682	CTRL0044	17.404/1.0283	198.2/681.2	9.2159	439.7	5.4309	134.08	38.282	69.576	1	0	0	0	True
APEX1_685	APEX1	0/47.3	628.14/1095.3	23.65	861.7	5.1292	1118.7	145.09	69.575	1	0	0	0	True
CYP19A1_2790	CYP19A1	20.884/8.2262	675.83/537.92	14.555	606.87	5.2883	80.114	72.701	69.468	1	0	0	0	True
MS4A2_7241	MS4A2	0/30.848	668.38/596.2	15.424	632.29	5.269	475.8	78.916	69.44	1	0	0	0	True
TRMT10C_11271	TRMT10C	0/29.82	738.42/495.42	14.91	616.92	5.2794	444.61	75.219	69.413	1	0	0	0	True
ONECUT2_7800	ONECUT2	0/37.018	470.92/968.98	18.509	719.95	5.2077	685.16	102.23	69.374	1	0	0	0	True
SDHD_9794	SDHD	23.205/15.424	843.48/641.13	19.314	742.31	5.1934	30.27	108.63	69.368	1	0	0	0	True
UGCG_11803	UGCG	0/27.763	602.06/569.49	13.882	585.78	5.3012	385.4	67.994	69.355	1	0	0	0	True
HTR7_4959	HTR7	19.724/117.22	1636.3/2109.2	68.473	1872.7	4.7533	4753	677.77	69.304	1	0	0	0	True
TRMT2B_11380	TRMT2B	23.205/3.0848	556.61/569.49	13.145	563.05	5.3175	202.41	62.96	69.304	1	0	0	0	True
SIGMAR1_9973	SIGMAR1	0/11.311	435.15/188.21	5.6555	311.68	5.554	63.969	19.511	69.281	1	0	0	0	True
CHEK1_2265	CHEK1	0/46.272	761.52/927.7	23.136	844.61	5.1307	1070.6	140.59	69.28	1	0	0	0	True
CTR9_2630	CTR9	18.564/1.0283	712.34/201.57	9.7961	456.95	5.4066	153.75	41.683	69.26	1	0	0	0	True
FGF1_3653	FGF1	0/30.848	523.08/738.27	15.424	630.68	5.2653	475.8	78.916	69.258	1	0	0	0	True
ASXL1_903	ASXL1	0/28.792	787.6/412.85	14.396	600.22	5.2873	414.48	71.578	69.244	1	0	0	0	True
PRMT2_8715	PRMT2	22.045/4.1131	484.33/636.27	13.079	560.3	5.3172	160.77	62.515	69.211	1	0	0	0	True
PLA2G4A_8281	PLA2G4A	53.371/56.555	1447.8/1730.3	54.963	1589.1	4.8285	5.0683	491.49	69.198	1	0	0	0	True
TBL1X_10782	TBL1X	1.1602/31.876	713.08/609.56	16.518	661.32	5.2406	471.74	86.969	69.143	1	0	0	0	True
HSF4_4849	HSF4	22.045/2.0565	432.92/622.92	12.051	527.92	5.3409	199.76	55.711	69.114	1	0	0	0	True
TFB1M_10884	TFB1M	26.686/54.498	1360.6/1177.8	40.592	1269.2	4.9326	386.78	316.21	69.093	1	0	0	0	True
MS4A1_7232	MS4A1	0/42.159	751.83/820.84	21.08	786.34	5.1562	888.69	123.07	68.982	1	0	0	0	True
FXYD2_3908	FXYD2	0/3.0848	230.99/29.142	1.5424	130.07	5.6879	4.758	3.4723	68.972	1	0	0	0	True
AAVS0071_71	AAVS	20.884/0	582.69/369.14	10.442	475.91	5.3813	218.08	45.574	68.95	1	0	0	0	True
EZH2_3379	EZH2	1.1602/15.424	312.21/496.63	8.2921	404.42	5.4473	101.73	33.054	68.9	1	0	0	0	True
USP16_11848	USP16	18.564/0	328.6/546.42	9.2819	437.51	5.4144	172.31	38.664	68.868	1	0	0	0	True
TEK_10847	TEK	0/14.396	335.31/397.06	7.1979	366.19	5.4851	103.62	27.175	68.864	1	0	0	0	True
RNMT_9302	RNMT	24.365/22.622	770.46/926.48	23.493	848.47	5.1161	1.5192	143.72	68.816	1	0	0	0	True
KCNA5_5587	KCNA5	16.243/3.0848	500.72/398.28	9.6641	449.5	5.4007	86.574	40.901	68.774	1	0	0	0	True
PROC_8835	PROC	1.1602/45.244	1042.4/636.27	23.202	839.35	5.1178	971.68	141.17	68.691	1	0	0	0	True
CACNA1A_1604	CACNA1A	39.448/0	673.59/817.2	19.724	745.4	5.1706	778.08	111.93	68.591	1	0	0	0	True
TRMT10B_11251	TRMT10B	0/23.65	543.2/489.35	11.825	516.27	5.3339	279.67	54.253	68.487	1	0	0	0	True
CA2_1570	CA2	0/11.311	379.27/236.78	5.6555	308.02	5.537	63.969	19.511	68.453	1	0	0	0	True
DHFR_2895	DHFR	19.724/0	238.44/669.06	9.862	453.75	5.3877	194.52	42.075	68.432	1	0	0	0	True
TBL1XR1_10798	TBL1XR1	12.763/0	418.01/251.35	6.3813	334.68	5.5071	81.442	23.023	68.421	1	0	0	0	True
MUT_7350	MUT	0/33.933	582.69/751.63	16.966	667.16	5.2168	575.72	90.337	68.408	1	0	0	0	True
FADS2_3496	FADS2	90.499/1.0283	1109.5/1635.6	45.763	1372.6	4.8764	4002.5	376.38	68.39	1	0	0	0	True
GSK3A_4418	GSK3A	0/0	74.512/54.642	0.51413	64.577	5.4366	0	0.87859	68.346	1	0	0	0	True
AAVS0053_53	AAVS	30.166/1.0283	517.86/737.06	15.597	627.46	5.2428	424.51	80.174	68.334	1	0	0	0	True
KAT2A_5458	KAT2A	8.1217/2.0565	189.26/382.49	5.0891	285.88	5.5581	18.393	16.895	68.312	1	0	0	0	True
