sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
KAT2B_5470	KAT2B	0/3.0293	15.422/1.4563/0	1.5146	1.4563	-0.033843	4.5882	3.3819	0.37159	0.3551	0.6449	0.7102	0.75328	False
PPP3R2_8516	PPP3R2	0/3.0293	6168.9/1.4563/0	1.5146	1.4563	-0.033843	4.5882	3.3819	0.37159	0.3551	0.6449	0.7102	0.75328	False
ABAT_102	ABAT	17.09/7.5731	7.118/10.194/2065	12.332	10.194	-0.25209	45.287	56.096	0.37034	0.35556	0.64444	0.71113	0.7542	False
GNRHR_4282	GNRHR	25.635/1.5146	30.845/2.9127/11.228	13.575	11.228	-0.25329	290.9	64.142	0.36989	0.35573	0.64427	0.71147	0.75449	False
F11_3415	F11	0/19.69	0/16.02/8.1659	9.8451	8.1659	-0.24269	193.85	41.034	0.36752	0.35662	0.64338	0.71323	0.75624	False
NSUN5_7697	NSUN5	0/19.69	2.3727/5720.4/8.1659	9.8451	8.1659	-0.24269	193.85	41.034	0.36752	0.35662	0.64338	0.71323	0.75624	False
C9orf114_1507	C9orf114	11.109/0	166.09/0/7.1452	5.5543	7.1452	0.3135	61.701	18.739	0.3675	0.60387	0.39613	0.79226	0.83132	True
HTR4_4939	HTR4	0/25.749	10.677/53.884/5.1037	12.874	10.677	-0.24875	331.5	59.568	0.36565	0.35731	0.64269	0.71462	0.75765	False
APEX1_690	APEX1	2.5635/0.75731	2.3727/0/105.14	1.6604	2.3727	0.34223	1.6312	3.8046	0.36515	0.55462	0.44538	0.89075	0.89993	True
HPD_4779	HPD	0/11.36	8.3043/7.2816/0	5.6799	7.2816	0.3101	64.521	19.316	0.36446	0.60332	0.39668	0.79336	0.83219	True
KCNK3_5761	KCNK3	0/39.38	0/436.9/23.477	19.69	23.477	0.24248	775.4	108.16	0.36411	0.63136	0.36864	0.73728	0.77928	True
CASR_1818	CASR	0/12.874	56.944/7.2816/8.1659	6.4372	8.1659	0.30152	82.874	22.898	0.36127	0.60586	0.39414	0.78827	0.82754	True
CLCN2_2436	CLCN2	0/1.5146	1.1863/20.389/0	0.75731	1.1863	0.31514	1.147	1.4156	0.36058	0.51313	0.48687	0.97375	0.97571	True
PCGF1_7968	PCGF1	0/1.5146	1.1863/0/87.783	0.75731	1.1863	0.31514	1.147	1.4156	0.36058	0.51313	0.48687	0.97375	0.97571	True
MAP3K12_6516	MAP3K12	0/1.5146	1.1863/1.4563/0	0.75731	1.1863	0.31514	1.147	1.4156	0.36058	0.51313	0.48687	0.97375	0.97571	True
POLE_8416	POLE	0/1.5146	1.1863/17.476/0	0.75731	1.1863	0.31514	1.147	1.4156	0.36058	0.51313	0.48687	0.97375	0.97571	True
VKORC1_12004	VKORC1	0/1.5146	1.1863/0/20.415	0.75731	1.1863	0.31514	1.147	1.4156	0.36058	0.51313	0.48687	0.97375	0.97571	True
IL2RB_5131	IL2RB	0/1.5146	1.1863/16.02/1.0207	0.75731	1.1863	0.31514	1.147	1.4156	0.36058	0.51313	0.48687	0.97375	0.97571	True
ALKBH1_475	ALKBH1	0/1.5146	1.1863/113.59/0	0.75731	1.1863	0.31514	1.147	1.4156	0.36058	0.51313	0.48687	0.97375	0.97571	True
NNMT_7476	NNMT	0/1.5146	1.1863/69.904/0	0.75731	1.1863	0.31514	1.147	1.4156	0.36058	0.51313	0.48687	0.97375	0.97571	True
NTSR2_7771	NTSR2	0/1.5146	1.1863/5.8253/0	0.75731	1.1863	0.31514	1.147	1.4156	0.36058	0.51313	0.48687	0.97375	0.97571	True
FTO_3819	FTO	0/1.5146	1.1863/7.2816/0	0.75731	1.1863	0.31514	1.147	1.4156	0.36058	0.51313	0.48687	0.97375	0.97571	True
BRD4_1274	BRD4	0/1.5146	1.1863/2.9127/1.0207	0.75731	1.1863	0.31514	1.147	1.4156	0.36058	0.51313	0.48687	0.97375	0.97571	True
C9orf114_1499	C9orf114	25.635/0	10.677/7.2816/1913.9	12.818	10.677	-0.24284	328.58	59.202	0.35906	0.35978	0.64022	0.71955	0.76262	False
KDM5C_6041	KDM5C	132.45/115.11	17.795/346.61/137.8	123.78	137.8	0.15361	150.29	1529.1	0.35851	0.63974	0.36026	0.72052	0.76357	True
ADRA1B_329	ADRA1B	16.236/0.75731	7.118/0/19.394	8.4965	7.118	-0.22627	119.79	33.487	0.35729	0.36044	0.63956	0.72087	0.76388	False
EYA1_3300	EYA1	0/34.836	14.236/14.563/19.394	17.418	14.563	-0.24299	606.79	90.992	0.35667	0.36067	0.63933	0.72134	0.76431	False
WDR82_12128	WDR82	26.49/2.2719	2290.8/1.4563/17.353	14.381	17.353	0.25484	293.25	69.531	0.35638	0.62329	0.37671	0.75342	0.79481	True
IL2RB_5136	IL2RB	0/22.719	9.4906/17.476/0	11.36	9.4906	-0.23654	258.09	50.04	0.35522	0.36121	0.63879	0.72243	0.76534	False
PTGER4_8968	PTGER4	11.963/15.904	4.7453/11.651/21.435	13.933	11.651	-0.23933	7.7636	66.522	0.35354	0.36184	0.63816	0.72368	0.7666	False
U2AF1_11730	U2AF1	0/34.079	11.863/24.758/14.29	17.04	14.29	-0.23855	580.69	88.221	0.35131	0.36268	0.63732	0.72536	0.76831	False
TRIM37_11198	TRIM37	116.21/112.08	126.94/129.61/1.0207	114.15	126.94	0.15195	8.5315	1358.3	0.34703	0.63536	0.36464	0.72928	0.77233	True
YTHDF3_12455	YTHDF3	0/19.69	8.3043/0/134.74	9.8451	8.3043	-0.22107	193.85	41.034	0.34373	0.36552	0.63448	0.73105	0.774	False
KCNA7_5599	KCNA7	0/19.69	8.3043/32.039/0	9.8451	8.3043	-0.22107	193.85	41.034	0.34373	0.36552	0.63448	0.73105	0.774	False
CTLA4_2626	CTLA4	14.527/0.75731	9.4906/30.583/0	7.642	9.4906	0.27967	94.797	28.949	0.34359	0.6036	0.3964	0.7928	0.83168	True
RAMP1_9068	RAMP1	13.672/0	368.95/5.8253/0	6.8361	5.8253	-0.19924	93.464	24.855	0.3434	0.36565	0.63435	0.7313	0.77414	False
RBM14_9136	RBM14	13.672/0	13.05/5.8253/0	6.8361	5.8253	-0.19924	93.464	24.855	0.3434	0.36565	0.63435	0.7313	0.77414	False
YTHDC2_12283	YTHDC2	0/24.234	81.857/0/10.207	12.117	10.207	-0.22699	293.64	54.741	0.34248	0.36599	0.63401	0.73199	0.77474	False
RNMT_9301	RNMT	14.527/2.2719	7.118/0/162.3	8.3993	7.118	-0.21143	75.089	32.961	0.34184	0.36624	0.63376	0.73247	0.77518	False
LIPF_6398	LIPF	19.654/0	8.3043/5.8253/16.332	9.8268	8.3043	-0.21864	193.13	40.929	0.34114	0.3665	0.6335	0.733	0.77568	False
PRMT1_8711	PRMT1	10.254/3.0293	8.3043/1029.6/0	6.6417	8.3043	0.28401	26.099	23.895	0.34013	0.59811	0.40189	0.80379	0.84179	True
TBXAS1_10828	TBXAS1	0/13.632	397.42/5.8253/1.0207	6.8158	5.8253	-0.1955	92.911	24.754	0.33961	0.36707	0.63293	0.73415	0.77676	False
NTRK1_7757	NTRK1	0/13.632	26.099/5.8253/0	6.8158	5.8253	-0.1955	92.911	24.754	0.33961	0.36707	0.63293	0.73415	0.77676	False
GRIN1_4325	GRIN1	27.344/0.75731	11.863/21.845/0	14.051	11.863	-0.22658	353.43	67.308	0.33867	0.36743	0.63257	0.73486	0.77738	False
GUCY1A2_4459	GUCY1A2	8.5451/1.5146	0/4.369/435.85	5.0299	4.369	-0.16748	24.714	16.387	0.33858	0.36746	0.63254	0.73492	0.77738	False
CPS1_2501	CPS1	12.818/1.5146	48.64/0/6.1244	7.1661	6.1244	-0.19688	63.879	26.509	0.33711	0.36802	0.63198	0.73604	0.77849	False
GGPS1_4197	GGPS1	12.818/0.75731	14.236/5.8253/0	6.7875	5.8253	-0.19026	72.726	24.614	0.33429	0.36908	0.63092	0.73816	0.78014	False
MAVS_6596	MAVS	18.799/0.75731	8.3043/1.4563/956.43	9.7782	8.3043	-0.21215	162.75	40.65	0.33418	0.36912	0.63088	0.73825	0.78017	False
PDE7B_8109	PDE7B	0/6.8158	0/65.535/3.0622	3.4079	3.0622	-0.11783	23.228	9.7316	0.33379	0.36927	0.63073	0.73854	0.78041	False
NSUN4_7646	NSUN4	17.09/0	0/7.2816/52.058	8.5451	7.2816	-0.20484	146.04	33.751	0.33356	0.36935	0.63065	0.73871	0.78052	False
MMP2_7027	MMP2	0/4.5439	22.54/0/3.0622	2.2719	3.0622	0.31212	10.323	5.7083	0.33077	0.55328	0.44672	0.89344	0.90228	True
PRDM6_8591	PRDM6	0/16.661	7.118/0/109.22	8.3304	7.118	-0.20083	138.79	32.59	0.33075	0.37042	0.62958	0.74083	0.78263	False
DDR2_2887	DDR2	40.162/15.146	32.031/9546.2/0	27.654	32.031	0.20508	312.89	175.12	0.33074	0.62267	0.37733	0.75467	0.79481	True
TNF_11044	TNF	0/25.749	15.422/234.47/5.1037	12.874	15.422	0.24324	331.5	59.568	0.33013	0.61081	0.38919	0.77839	0.81766	True
BTK_1388	BTK	0/25.749	15.422/14.563/42.871	12.874	15.422	0.24324	331.5	59.568	0.33013	0.61081	0.38919	0.77839	0.81766	True
HDAC8_4647	HDAC8	16.236/23.477	168.46/23.301/10.207	19.856	23.301	0.22055	26.216	109.46	0.32929	0.61801	0.38199	0.76398	0.80362	True
LHCGR_6385	LHCGR	0.85451/35.594	297.77/2.9127/21.435	18.224	21.435	0.22286	603.41	96.978	0.3261	0.61548	0.38452	0.76905	0.80833	True
GLRA1_4246	GLRA1	16.236/0.75731	819.75/7.2816/0	8.4965	7.2816	-0.19748	119.79	33.487	0.32582	0.37228	0.62772	0.74456	0.78651	False
SLC18A1_10134	SLC18A1	27.344/0	194.56/11.651/2.0415	13.672	11.651	-0.21387	373.85	64.785	0.32441	0.37282	0.62718	0.74563	0.78757	False
BAZ2A_1103	BAZ2A	118.78/156.01	232.52/0/151.07	137.39	151.07	0.13597	693.03	1781.5	0.32405	0.62684	0.37316	0.74632	0.78817	True
KAT2A_5462	KAT2A	0/20.447	47.453/8.738/0	10.224	8.738	-0.20486	209.05	43.235	0.32391	0.373	0.627	0.746	0.7879	False
TRMT10C_11264	TRMT10C	5.1271/8.3304	1.1863/5.8253/148.01	6.7287	5.8253	-0.17934	5.1309	24.324	0.32317	0.37328	0.62672	0.74657	0.78836	False
FTH1_3787	FTH1	19.654/0.75731	370.14/8.738/0	10.206	8.738	-0.20252	178.54	43.128	0.32136	0.37397	0.62603	0.74793	0.78974	False
TRMT12_11311	TRMT12	0.85451/15.904	0/20.389/10.207	8.379	10.207	0.25693	113.24	32.851	0.31899	0.5961	0.4039	0.8078	0.84466	True
RRM2B_9471	RRM2B	23.072/0.75731	14.236/5.8253/14.29	11.915	14.236	0.23849	248.97	53.471	0.31747	0.60412	0.39588	0.79176	0.83087	True
PRMT6_8749	PRMT6	23.072/0.75731	47.453/7.2816/10.207	11.915	10.207	-0.20455	248.97	53.471	0.31741	0.37546	0.62454	0.75093	0.79276	False
CES1_2222	CES1	0/28.021	16.609/6199.6/11.228	14.01	16.609	0.23033	392.58	67.037	0.31735	0.60742	0.39258	0.78515	0.82449	True
TUBB1_11614	TUBB1	0/9.8451	141.17/4.369/0	4.9225	4.369	-0.14157	48.463	15.918	0.31294	0.37716	0.62284	0.75432	0.79481	False
NSUN2_7616	NSUN2	0/9.8451	15.422/4.369/0	4.9225	4.369	-0.14157	48.463	15.918	0.31294	0.37716	0.62284	0.75432	0.79481	False
GRIN2C_4353	GRIN2C	0/9.8451	41.522/4.369/0	4.9225	4.369	-0.14157	48.463	15.918	0.31294	0.37716	0.62284	0.75432	0.79481	False
INSR_5240	INSR	0/34.836	18.981/20.389/284.79	17.418	20.389	0.21571	606.79	90.992	0.31139	0.60898	0.39102	0.78203	0.82129	True
PTGIR_8983	PTGIR	19.654/0.75731	64.062/1.4563/12.249	10.206	12.249	0.24166	178.54	43.128	0.31114	0.598	0.402	0.80401	0.84194	True
TRRAP_11555	TRRAP	192.26/174.18	199.3/0/2413	183.22	199.3	0.12073	163.48	2718.3	0.30842	0.62104	0.37896	0.75793	0.79785	True
PRDM6_8586	PRDM6	11.963/15.146	164.9/16.02/11.228	13.555	16.02	0.22571	5.0662	64.009	0.30809	0.60309	0.39691	0.79382	0.83261	True
TAF1_10676	TAF1	0.85451/0.75731	1.1863/0/424.63	0.80591	1.1863	0.27578	0.0047234	1.5287	0.30768	0.48951	0.51049	0.97901	0.98027	True
ATF2_906	ATF2	0.85451/0.75731	1.1863/0/52.058	0.80591	1.1863	0.27578	0.0047234	1.5287	0.30768	0.48951	0.51049	0.97901	0.98027	True
TH_10944	TH	0.85451/15.904	39.149/7.2816/0	8.379	7.2816	-0.17953	113.24	32.851	0.30686	0.37947	0.62053	0.75895	0.79886	False
CYP19A1_2795	CYP19A1	0/21.962	9.4906/1.4563/2968.3	10.981	9.4906	-0.19165	241.17	47.738	0.30579	0.37988	0.62012	0.75977	0.79952	False
KCNB2_5625	KCNB2	134.16/319.59	34.404/208.25/6663.4	226.87	208.25	-0.12296	17192	3723	0.30529	0.38007	0.61993	0.76015	0.79978	False
MEPCE_6783	MEPCE	17.945/0.75731	18.981/4.369/11.228	9.351	11.228	0.24043	147.7	38.216	0.30365	0.59275	0.40725	0.81449	0.85106	True
APBB1_679	APBB1	0.85451/22.719	16.609/10.194/0	11.787	10.194	-0.19191	239.04	52.676	0.30327	0.38084	0.61916	0.76168	0.80133	False
SV2A_10599	SV2A	17.945/1.5146	220.66/11.651/0	9.7297	11.651	0.2376	134.97	40.371	0.30233	0.59324	0.40676	0.81353	0.85027	True
CDK5RAP1_2133	CDK5RAP1	0/30.293	0/13.107/54.099	15.146	13.107	-0.1948	458.82	74.771	0.29994	0.38211	0.61789	0.76422	0.8038	False
DR1_2981	DR1	0/21.962	13.05/10.194/140.86	10.981	13.05	0.22978	241.17	47.738	0.29939	0.595	0.405	0.81	0.84672	True
GNRHR_4285	GNRHR	0/13.632	8.3043/7.2816/29.601	6.8158	8.3043	0.2515	92.911	24.754	0.29917	0.58191	0.41809	0.83618	0.87155	True
KCNE1_5697	KCNE1	11.109/0.75731	0/7.2816/12203	5.933	7.2816	0.25644	53.575	20.493	0.29792	0.57693	0.42307	0.84614	0.87795	True
FCGR2B_3574	FCGR2B	0.85451/26.506	11.863/508.26/0	13.68	11.863	-0.19061	329	64.839	0.29712	0.38319	0.61681	0.76638	0.80575	False
DRD2_2996	DRD2	0/23.477	5.9317/10.194/142.9	11.738	10.194	-0.18642	275.58	52.374	0.29708	0.3832	0.6168	0.7664	0.80575	False
C9orf114_1515	C9orf114	0/32.564	18.981/2.9127/470.56	16.282	18.981	0.20936	530.22	82.759	0.29669	0.60203	0.39797	0.79595	0.83456	True
FKBP1A_3705	FKBP1A	0/32.564	18.981/27.67/17.353	16.282	18.981	0.20936	530.22	82.759	0.29669	0.60203	0.39797	0.79595	0.83456	True
SKP1_10061	SKP1	23.926/0.75731	0/14.563/20.415	12.342	14.563	0.22219	268.4	56.16	0.29643	0.59646	0.40354	0.80708	0.84403	True
JAK3_5390	JAK3	0/10.602	4.7453/0/120.45	5.3012	4.7453	-0.13324	56.205	17.593	0.29572	0.38372	0.61628	0.76745	0.80678	False
CCR5_1906	CCR5	12.818/10.602	4.7453/10.194/904.37	11.71	10.194	-0.1832	2.4536	52.198	0.29346	0.38459	0.61541	0.76917	0.80839	False
RC3H2_9159	RC3H2	27.344/0	7.118/16.02/195.98	13.672	16.02	0.21412	373.85	64.785	0.29165	0.5967	0.4033	0.80661	0.8436	True
KMT2B_6231	KMT2B	27.344/0	3.559/16.02/25.518	13.672	16.02	0.21412	373.85	64.785	0.29165	0.5967	0.4033	0.80661	0.8436	True
NCOA3_7436	NCOA3	0.85451/6.0585	15827/4.369/1.0207	3.4565	4.369	0.26873	13.541	9.9164	0.28976	0.55315	0.44685	0.8937	0.9024	True
KCNN4_5792	KCNN4	0/7.5731	4.7453/0/103.09	3.7866	4.7453	0.2634	28.676	11.196	0.28653	0.55547	0.44453	0.88907	0.8983	True
SCN1B_9653	SCN1B	0/3.0293	2.3727/0/2.0415	1.5146	2.0415	0.27443	4.5882	3.3819	0.28648	0.51284	0.48716	0.97432	0.97619	True
CDK4_2125	CDK4	0/64.372	147.1/36.408/0	32.186	36.408	0.17279	2071.9	217.47	0.28632	0.60697	0.39303	0.78606	0.82537	True
TRDMT1_11178	TRDMT1	0/11.36	17.795/0/5.1037	5.6799	5.1037	-0.13014	64.521	19.316	0.28511	0.38778	0.61222	0.77556	0.8149	False
EDNRA_3060	EDNRA	11.963/12.874	86.602/14.563/0	12.419	14.563	0.2139	0.41515	56.649	0.28493	0.59196	0.40804	0.81607	0.85264	True
CHRNA4_2358	CHRNA4	6.8361/0.75731	4.7453/0/13.27	3.7967	4.7453	0.26035	18.476	11.236	0.283	0.55402	0.44598	0.89195	0.901	True
CCDC101_1850	CCDC101	6.8361/0.75731	4.7453/0/54.099	3.7967	4.7453	0.26035	18.476	11.236	0.283	0.55402	0.44598	0.89195	0.901	True
GLP2R_4234	GLP2R	15.381/0.75731	0/7.2816/7.1452	8.0692	7.1452	-0.15504	106.93	31.193	0.28215	0.38891	0.61109	0.77783	0.81721	False
ADORA3_304	ADORA3	0/30.293	0/259.23/13.27	15.146	13.27	-0.17826	458.82	74.771	0.28002	0.38973	0.61027	0.77946	0.81872	False
TBL1Y_10803	TBL1Y	41.016/23.477	28.472/8.738/81.659	32.247	28.472	-0.17386	153.82	218.06	0.27857	0.39029	0.60971	0.78058	0.81982	False
SDHD_9791	SDHD	0/15.904	9.4906/11.651/0	7.9518	9.4906	0.22885	126.46	30.571	0.27832	0.57787	0.42213	0.84425	0.87635	True
JAK1_5375	JAK1	0/24.991	521.99/14.563/10.207	12.496	14.563	0.20565	312.28	57.139	0.27353	0.5875	0.4125	0.825	0.86176	True
MTA2_7296	MTA2	0/13.632	52.199/0/8.1659	6.8158	8.1659	0.22988	92.911	24.754	0.27135	0.57026	0.42974	0.85948	0.8909	True
PARP3_7942	PARP3	41.871/36.351	0/43.69/2072.1	39.111	43.69	0.15595	15.234	287.51	0.27004	0.60224	0.39776	0.79551	0.83424	True
KDM2A_5912	KDM2A	0/22.719	988.21/2.9127/13.27	11.36	13.27	0.2073	258.09	50.04	0.26999	0.58388	0.41612	0.83224	0.86866	True
LCK_6335	LCK	0/19.69	215.91/8.738/6.1244	9.8451	8.738	-0.15535	193.85	41.034	0.26967	0.39371	0.60629	0.78741	0.82672	False
TFB1M_10895	TFB1M	48.707/2.2719	22.54/0/32.664	25.489	22.54	-0.17029	1078.1	155.94	0.26849	0.39416	0.60584	0.78832	0.82754	False
SUPT7L_10540	SUPT7L	0/4.5439	0/2.9127/81.659	2.2719	2.9127	0.258	10.323	5.7083	0.26817	0.52449	0.47551	0.95102	0.95563	True
WTAP_12185	WTAP	0/4.5439	1.1863/2.9127/959.49	2.2719	2.9127	0.258	10.323	5.7083	0.26817	0.52449	0.47551	0.95102	0.95563	True
RSAD1_9499	RSAD1	19.654/47.711	91.347/5.8253/37.767	33.682	37.767	0.16064	393.6	232.08	0.26815	0.60031	0.39969	0.79939	0.83802	True
PHF2_8224	PHF2	13.672/0	0/965.54/8.1659	6.8361	8.1659	0.22615	93.464	24.855	0.26674	0.56841	0.43159	0.86317	0.89218	True
TAF1L_10715	TAF1L	0/12.117	1115.2/7.2816/0	6.0585	7.2816	0.23055	73.411	21.084	0.26637	0.56428	0.43572	0.87144	0.89218	True
PTGER4_8964	PTGER4	0/12.117	0/7.2816/24.498	6.0585	7.2816	0.23055	73.411	21.084	0.26637	0.56428	0.43572	0.87144	0.89218	True
HDAC7_4635	HDAC7	0/12.117	0/7.2816/91.866	6.0585	7.2816	0.23055	73.411	21.084	0.26637	0.56428	0.43572	0.87144	0.89218	True
MTR_7337	MTR	0/12.117	206.42/7.2816/0	6.0585	7.2816	0.23055	73.411	21.084	0.26637	0.56428	0.43572	0.87144	0.89218	True
RC3H2_9157	RC3H2	0/12.117	129.31/7.2816/0	6.0585	7.2816	0.23055	73.411	21.084	0.26637	0.56428	0.43572	0.87144	0.89218	True
VPRBP_12024	VPRBP	0/6.0585	9.4906/2.9127/0	3.0293	2.9127	-0.042366	18.353	8.3262	0.26629	0.39501	0.60499	0.79002	0.82925	False
OXTR_7842	OXTR	0/12.874	79.484/5.8253/0	6.4372	5.8253	-0.12386	82.874	22.898	0.26598	0.39513	0.60487	0.79026	0.82943	False
RPL19_9355	RPL19	22.217/0.75731	0/10.194/208.23	11.487	10.194	-0.1577	230.26	50.823	0.26456	0.39568	0.60432	0.79135	0.83051	False
PRLR_8689	PRLR	12.818/0	187.44/5.8253/0	6.4088	5.8253	-0.11835	82.146	22.76	0.26024	0.39734	0.60266	0.79468	0.83344	False
PDE4C_8063	PDE4C	23.926/15.146	77.111/0/17.353	19.536	17.353	-0.16219	38.544	106.97	0.25677	0.39868	0.60132	0.79736	0.83597	False
POLE3_8439	POLE3	0.85451/2.2719	17.795/0/2.0415	1.5632	2.0415	0.24681	1.0046	3.5214	0.25486	0.49922	0.50078	0.99844	0.99844	True
NSD1_7600	NSD1	15.381/0.75731	9.4906/484.96/2.0415	8.0692	9.4906	0.21005	106.93	31.193	0.2545	0.56839	0.43161	0.86321	0.89218	True
PRMT6_8798	PRMT6	0.85451/11.36	5.9317/7.2816/42.871	6.1071	7.2816	0.22065	55.18	21.315	0.2544	0.55946	0.44054	0.88108	0.89218	True
ACE_179	ACE	1.709/0	0/17.476/0	0.85451	0	-0.89104	1.4604	1.6439	0.25319	0.40006	0.59994	0.80012	0.83823	False
PADI4_7886	PADI4	1.709/0	0/0/1.0207	0.85451	0	-0.89104	1.4604	1.6439	0.25319	0.40006	0.59994	0.80012	0.83823	False
HTR4_4933	HTR4	1.709/0	0/0/0	0.85451	0	-0.89104	1.4604	1.6439	0.25319	0.40006	0.59994	0.80012	0.83823	False
WDR5_12092	WDR5	1.709/0	117.45/0/0	0.85451	0	-0.89104	1.4604	1.6439	0.25319	0.40006	0.59994	0.80012	0.83823	False
HDAC8_4643	HDAC8	1.709/0	0/36.408/0	0.85451	0	-0.89104	1.4604	1.6439	0.25319	0.40006	0.59994	0.80012	0.83823	False
TRMT1_11211	TRMT1	1.709/0	0/1.4563/0	0.85451	0	-0.89104	1.4604	1.6439	0.25319	0.40006	0.59994	0.80012	0.83823	False
F8_3458	F8	1.709/0	0/2.9127/0	0.85451	0	-0.89104	1.4604	1.6439	0.25319	0.40006	0.59994	0.80012	0.83823	False
YES1_12226	YES1	1.709/0	15.422/0/0	0.85451	0	-0.89104	1.4604	1.6439	0.25319	0.40006	0.59994	0.80012	0.83823	False
ITGA2B_5271	ITGA2B	5.9816/0	3.559/2.9127/0	2.9908	2.9127	-0.028524	17.89	8.1869	0.25232	0.4004	0.5996	0.80079	0.83886	False
OPRK1_7821	OPRK1	160.65/212.81	4305.2/11.651/200.06	186.73	200.06	0.099027	1360.2	2795.1	0.25229	0.59951	0.40049	0.80098	0.83899	True
FXYD2_3899	FXYD2	5.1271/4.5439	18.981/5.8253/0	4.8355	5.8253	0.22605	0.17004	15.539	0.2511	0.5496	0.4504	0.9008	0.90913	True
FKBP1A_3713	FKBP1A	0.85451/31.05	14.236/106.31/0	15.952	14.236	-0.15399	455.88	80.412	0.24922	0.4016	0.5984	0.80319	0.84123	False
TPH1_11131	TPH1	0/22.719	1.1863/10.194/20.415	11.36	10.194	-0.14288	258.09	50.04	0.24766	0.4022	0.5978	0.8044	0.84228	False
TRMT2B_11380	TRMT2B	17.09/2.2719	182.69/8.738/7.1452	9.6811	8.738	-0.13336	109.79	40.092	0.2453	0.40311	0.59689	0.80622	0.84341	False
YTHDF3_12439	YTHDF3	0/21.205	256.25/5.8253/12.249	10.602	12.249	0.19144	224.82	45.47	0.24417	0.57163	0.42837	0.85674	0.88835	True
TRMT1L_11334	TRMT1L	0.85451/15.146	0/7.2816/371.55	8.0004	7.2816	-0.12007	102.13	30.828	0.24324	0.40391	0.59609	0.80782	0.84466	False
SLCO2B1_10307	SLCO2B1	22.217/33.322	24.913/4848.1/0	27.77	24.913	-0.15087	61.656	176.17	0.24315	0.40394	0.59606	0.80789	0.84466	False
ELP3_3150	ELP3	22.217/1.5146	10.677/219.91/6.1244	11.866	10.677	-0.13989	214.3	53.168	0.24207	0.40436	0.59564	0.80873	0.84547	False
USP3_11883	USP3	12.818/12.117	14.236/4.369/11.228	12.467	11.228	-0.13926	0.24543	56.958	0.23915	0.40549	0.59451	0.81099	0.84769	False
MS4A2_7241	MS4A2	0/22.719	13.05/234.47/3.0622	11.36	13.05	0.18489	258.09	50.04	0.2389	0.57119	0.42881	0.85763	0.8892	True
DDB2_2865	DDB2	0/15.904	3.559/7.2816/13.27	7.9518	7.2816	-0.11226	126.46	30.571	0.23478	0.40719	0.59281	0.81438	0.85101	False
XDH_12196	XDH	0/15.904	9.4906/7.2816/0	7.9518	7.2816	-0.11226	126.46	30.571	0.23478	0.40719	0.59281	0.81438	0.85101	False
PDGFRB_8149	PDGFRB	10.254/10.602	9.4906/33.495/0	10.428	9.4906	-0.1235	0.060653	44.438	0.22935	0.4093	0.5907	0.8186	0.85521	False
SLC22A8_10175	SLC22A8	58.107/33.322	64.062/13.107/50.016	45.714	50.016	0.12709	307.14	359.81	0.22679	0.58641	0.41359	0.82718	0.86396	True
GABRA5_3984	GABRA5	3.418/35.594	5.9317/21.845/1144.2	19.506	21.845	0.15583	517.64	106.74	0.2264	0.57707	0.42293	0.84586	0.87779	True
CDC73_2111	CDC73	0/9.8451	0/5.8253/48.995	4.9225	5.8253	0.20468	48.463	15.918	0.22627	0.53948	0.46052	0.92105	0.92738	True
TUBG1_11665	TUBG1	0/9.8451	34.404/5.8253/0	4.9225	5.8253	0.20468	48.463	15.918	0.22627	0.53948	0.46052	0.92105	0.92738	True
WTAP_12173	WTAP	43.58/55.284	349.97/53.884/0	49.432	53.884	0.12205	68.491	402.73	0.22185	0.58493	0.41507	0.83014	0.86662	True
HTR3A_4923	HTR3A	31.617/12.874	195.74/24.758/0	22.246	24.758	0.14804	175.64	128.55	0.22156	0.57715	0.42285	0.8457	0.8777	True
MAVS_6607	MAVS	0/1.5146	0/10.194/1.0207	0.75731	1.0207	0.20151	1.147	1.4156	0.2214	0.44104	0.55896	0.88208	0.89218	True
GUCY2C_4467	GUCY2C	0/1.5146	52.199/0/1.0207	0.75731	1.0207	0.20151	1.147	1.4156	0.2214	0.44104	0.55896	0.88208	0.89218	True
HNRNPA2B1_4738	HNRNPA2B1	0/1.5146	0/2.9127/1.0207	0.75731	1.0207	0.20151	1.147	1.4156	0.2214	0.44104	0.55896	0.88208	0.89218	True
ACE_175	ACE	0/1.5146	58.13/0/1.0207	0.75731	1.0207	0.20151	1.147	1.4156	0.2214	0.44104	0.55896	0.88208	0.89218	True
GAA_3918	GAA	0/1.5146	15.422/0/1.0207	0.75731	1.0207	0.20151	1.147	1.4156	0.2214	0.44104	0.55896	0.88208	0.89218	True
POLA1_8395	POLA1	0/1.5146	204.05/0/1.0207	0.75731	1.0207	0.20151	1.147	1.4156	0.2214	0.44104	0.55896	0.88208	0.89218	True
DNMT1_2931	DNMT1	0/1.5146	7.118/0/1.0207	0.75731	1.0207	0.20151	1.147	1.4156	0.2214	0.44104	0.55896	0.88208	0.89218	True
RC3H1_9147	RC3H1	0/1.5146	124.56/0/1.0207	0.75731	1.0207	0.20151	1.147	1.4156	0.2214	0.44104	0.55896	0.88208	0.89218	True
KAT6A_5491	KAT6A	0/1.5146	0/482.04/1.0207	0.75731	1.0207	0.20151	1.147	1.4156	0.2214	0.44104	0.55896	0.88208	0.89218	True
